FID,OBJECTID,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,COMMENTS,REPORT_AC,GIS_ACRES,C_METHOD,OBJECTIVE,FIRE_NUM,Shape_Leng,Shape_Area,Region_rb,DPA_rb,Start_rb,Cause_rb,County_rb,County2_rb,County3_rb,DPA2_rb,Firefighte,Total_dama,OID_,Fire_rb,Expect_shp,Ranger_rb,Ranger2_rb,Contain_rb,CDFacre_rb,Otherac_rb,Totalac_rb,Veg_rb,Destroyed,Inci_rb,Forest_rb,Damaged,Civilian,Year,NLCD_11,NLCD_21,NLCD_22,NLCD_23,NLCD_24,NLCD_31,NLCD_41,NLCD_42,NLCD_43,NLCD_52,NLCD_71,NLCD_81,NLCD_82,NLCD_90,NLCD_95,NLCD_0,NLCD_12,WUI_area
5766,17616,CA,CDF,LNU,SULPHUR,7152,8/24/13,8/25/13,11, ,19.2,19.89159966,2,1, ,1363.915838,80498.45914, , , , , , , , ,0,0,1656, ,0, , , ,0,0,0, ,0, , ,0,0,2013,0,1.111974,0,0,0,0,0,0.889579,0,14.678061,3.558318,0,0,0,0,0,0,5.86072
5767,17617,CA,CDF,LNU,SUMMIT,2937,4/24/13,4/24/13,11, ,1,2.200400114,1,1, ,439.6128856,8904.699933, , , , , , , , ,0,0,1657, ,0, , , ,0,0,0, ,0, , ,0,0,2013,0,0,0,0,0,0,0,2.446344,0,0,0,0,0,0,0,0,0,2.2004
5772,17649,CA,CDF,MVU,VALLEY 2,20104,9/24/13,9/28/13,14, ,0,58.84500122,1,1, ,2634.080912,238137.1505, , , , , , , , ,0,0,1688, ,0, , , ,0,0,0, ,0, , ,0,0,2013,0,0.667185,0.222395,0,0,0,0,0,0,56.933086,0,0,0,0,0,0,0,52.39603
5773,17655,CA,CDF,NEU,MCCOURTNEY,9884,5/4/13,5/4/13,14, ,24,24.32620049,1,1, ,1672.882655,98444.48759, , , , , , , , ,0,0,1694, ,0, , , ,0,0,0, ,0, , ,0,0,2013,0,0.889579,0,0,0,0,0,0,0,0,22.906671,0,0,0,0,0,0,24.32616
5774,17656,CA,CDF,NEU,MCDANIEL,21149,9/12/13,9/12/13,3, ,10,9.20468998,1,1, ,856.82814,37250.04123, , , , , , , , ,0,0,1695, ,0, , , ,0,0,0, ,0, , ,0,0,2013,0,0,0,0,0,0,0,0.222395,0,3.113528,5.559872,0,0,0,0,0,0,9.20469
5775,17657,CA,CDF,NEU,MCGANNEY,15394,7/8/13,7/8/13,14, ,73,72.70829773,1,1, ,3057.358534,294240.1209, , , , , , , , ,0,0,1696, ,0, , , ,0,0,0, ,0, , ,0,0,2013,0,5.559872,0,0,0,0,7.116636,20.015538,0,30.245702,9.562979,0,0,0,0,0,0,14.72553
5776,17661,CA,CDF,NEU,SIERRA,18383,8/10/13,8/10/13,6, ,19,23.57369995,6,1, ,3498.776722,95399.32142, , , , , , , , ,0,0,1700, ,0, , , ,0,0,0, ,0, , ,0,0,2013,0,5.337477,0,0,0,0,3.558318,0,0.667185,3.780713,9.562979,0,0,0,0,0,0,23.57369
5777,17663,CA,CDF,NEU,THOUSAND OAKS,12092,6/1/13,6/1/13,2, ,2,1.8829,1,1, ,470.8203782,7619.830285, , , , , , , , ,0,0,1702, ,0, , , ,0,0,0, ,0, , ,0,0,2013,0,0,0,0,0,0,0,0,0,0,1.779159,0,0,0,0,0,0,1.8829
5778,17664,CA,CDF,NEU,TYLER,20163,8/31/13,8/31/13,14, ,48,47.90650177,1,1, ,2616.812218,193870.6755, , , , , , , , ,0,0,1703, ,0, , , ,0,0,0, ,0, , ,0,0,2013,0.222395,0.222395,0,0,0,0,2.446344,34.915994,2.891133,6.671846,0,0,0,0,0,0,0,47.90649
5779,17671,CA,USF,PNF,HUNT,53,8/18/13,9/6/13,1,HOUGH COMPLEX inc # 00001324,21,20.39139938,8,1, ,1494.194175,82521.05028, , , , , , , , ,0,0,1709, ,0, , , ,0,0,0, ,0, , ,0,0,2013,0,0,0,0,0,0,0,20.015538,0,0,0,0,0,0,0,0,0,5.32883
5780,17674,CA,USF,PNF,RIDGE/HEIGHTS,72,8/18/13,11/4/13,1,HOUGH COMPLEX inc # 00001324,415,335.95401,3,1, ,7324.088684,1359556.589, , , , , , , , ,0,0,1712, ,0, , , ,0,0,0, ,0, , ,0,0,2013,0,4.670292,0,0,0,0,3.780713,322.917346,0,3.113528,0,0,0,0,0,0,0,5.19352
5781,17676,CA,LRA,RRU,HEACOCK,73306,7/19/13,7/19/13,14, ,40,40.57020187,5,1, ,1782.007218,164181.781, , , , , , , , ,0,0,1714, ,0, , , ,0,0,0, ,0, , ,0,0,2013,0,5.559872,0.667185,0,0,0,0,0,0,0,28.911333,0,0,0,5.782267,0,0,2.94992
5782,17678,CA,LRA,RRU,LIVE OAK,11386,9/11/13,9/11/13,14,BDU to RRU092643,73,72.77749634,1,1, ,2150.141465,294519.9746, , , , , , , , ,0,0,1716, ,0, , , ,0,0,0, ,0, , ,0,0,2013,0,0,0,0,0,0,0,0,0,45.368553,26.464989,0,0,0,0,0,0,67.97646
5783,17679,CA,CDF,RRU,REDLANDS,72274,7/16/13,7/17/13,14, ,150,168.0980072,7,1, ,3384.266417,680267.3292, , , , , , , , ,0,0,1717, ,0, , , ,0,0,0, ,0, , ,0,0,2013,0,1.556764,0.44479,0,0,0,0,0,0,1.556764,164.127412,0,0,0,0,0,0,81.2426
5784,17680,CA,CDF,RRU,RELAY,78772,8/4/13,8/4/13,14, ,58,67.45939636,1,1, ,2754.141239,272998.3306, , , , , , , , ,0,0,1718, ,0, , , ,0,0,0, ,0, , ,0,0,2013,0,0,0,0,0,0,0,0,0,30.912886,36.695153,0,0,0,0,0,0,9.61717
5787,17685,CA,CDF,RRU,THOMAS,7015,11/9/13,11/9/13,10, ,28,27.81949997,1,1, ,2672.646713,112581.6899, , , , , , , , ,0,0,1723, ,0, , , ,0,0,0, ,0, , ,0,0,2013,0,2.446344,0,0,0,0,0,0,0,26.020199,0,0,0,0,0,0,0,3.41919
5788,17687,CA,CDF,RRU,VIPER,58419,6/8/13,6/8/13,9,Shooting,38,40.46910095,4,1, ,2595.000957,163772.5213, , , , , , , , ,0,0,1725, ,0, , , ,0,0,0, ,0, , ,0,0,2013,0,0,0,0,0,0,0,0,0,2.891133,38.029522,0,0,0,0,0,0,0.09374
5792,17698,CA,CDF,SKU,COTTONWOOD,4683,7/4/13,7/4/13,9,Fireworks,0.27,0.272756994,1,1, ,210.3350705,1103.806649, , , , , , , , ,0,0,0, ,0, , , ,0,0,0, ,0, , ,0,0,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26233
5793,17699,CA,CDF,SKU,COTTONWOOD,6047,8/15/13,8/15/13,2, ,50,49.51720047,1,1, ,3166.018464,200388.9489, , , , , , , , ,0,0,1736, ,0, , , ,0,0,0, ,0, , ,0,0,2013,0,2.223949,4.003108,2.446344,0.44479,0,0,0,0,7.78382,31.802466,0,0,0,0,0,0,3.92819
5794,17700,CA,CDF,SKU,ENGLISH,3461,5/26/13,5/26/13,5, ,0.4,0.450134993,1,1, ,169.3637152,1821.630146, , , , , , , , ,0,0,1737, ,0, , , ,0,0,0, ,0, , ,0,0,2013,0,0,0,0,0,0,0,0.222395,0,0.222395,0,0,0,0,0,0,0,0.45013
5795,17721,CA,USF,SRF,BUTLER,24,7/31/13,10/1/13,7,Salmon Complex & Butler became Forks Complex,22445,22444.90039,3,1, ,108835.9248,90831128.52, , , , , , , , ,0,0,1757, ,0, , , ,0,0,0, ,0, , ,0,0,2013,2.223949,702.100594,8.006215,0.889579,0,9.562979,25.353015,20373.37133,163.460227,991.65871,149.44935,4.003108,0,0,0,0,0,18.39353
5798,17733,CA,CDF,TCU,FARRIS,5714,6/29/13,6/29/13,14, ,11,11.35400009,1,1, ,1048.21189,45948.14046, , , , , , , , ,0,0,1769, ,0, , , ,0,0,0, ,0, , ,0,0,2013,0,0.44479,0.667185,0,0,0,2.891133,0,3.113528,3.113528,0,0,0,0,0,0,0,11.35403
5799,17738,CA,LRA,TGU,SALE,24,6/3/13,6/3/13,8, ,102,100.1429977,7,1, ,4783.550228,405263.5612, , , , , , , , ,0,0,1774, ,0, , , ,0,0,0, ,0, , ,0,0,2013,29.356122,3.335923,5.337477,3.113528,1.111974,0.222395,0.222395,0,0,0,14.678061,0,1.779159,35.583179,4.670292,0,0,9.87887
5800,17742,CA,FWS,VNC,CAMARILLO,538,5/27/13,5/28/13,10,2013-CASMP-538 Onsite GPS by NPS rtaylor. Cause undet but probably car,0,1.235319972,1,1, ,634.6284664,4999.15047, , , , , , , , ,0,0,1778, ,0, , , ,0,0,0, ,0, , ,0,0,2013,0,0.222395,0,0,0,0,0,0,0,1.111974,0,0,0,0,0,0,0,1.23532
5801,17744,CA,CCO,VNC,GOODENOUGH, ,4/8/13,4/8/13,11,Ventura Co. # 13-20313,145,145.2330017,7,1, ,4154.523378,587739.0633, , , , , , , , ,0,0,1780, ,0, , , ,0,0,0, ,0, , ,0,0,2013,0,19.125959,2.668738,0,0,0,0,6.004661,0,102.968823,14.010877,0,0,0,0,0,0,47.09942
5802,17745,CA,CCO,VNC,HAPPY CAMP, ,12/10/13,12/10/13,11, ,45,44.73130035,1,1, ,2110.44742,181021.2999, , , , , , , , ,0,0,1781, ,0, , , ,0,0,0, ,0, , ,0,0,2013,0,0,0,0,0,0,0,0,0,43.366999,1.111974,0.222395,0,0,0,0,0,1.74311
5803,17746,CA,LRA,VNC,HIDDEN, ,6/6/13,6/6/13,7,Ventura Co # 13-34242,37.994,37.86339951,1,1, ,2106.082702,153227.6586, , , , , , , , ,0,0,1782, ,0, , , ,0,0,0, ,0, , ,0,0,2013,0,0.44479,0,0,0,0,0,0,0,34.248809,2.668738,0,0,0,0,0,0,37.86338
5806,17756,CA,CDF,FKU,MORGAN,7750,6/9/14,6/11/14,2, ,40,47.4239006,1,1, ,3289.347978,191917.8282, , , , , , , , ,0,0,1792, ,0, , , ,0,0,0, ,0, , ,0,0,2014,0,2.446344,0.222395,0,0,0,3.113528,9.785374,0,10.674954,20.237933,0,0,0,0,0,0,47.42393
5807,17757,CA,CDF,FKU,LAKE,1194,1/25/14,1/26/14,14, ,106,102.4420013,1,1, ,3494.287047,414569.4146, , , , , , , , ,0,0,1793, ,0, , , ,0,0,0, ,0, , ,0,0,2014,0,0,0,0,0,0,0.222395,1.334369,0,17.124405,82.73089,0,0,0,0,0,0,102.44233
5808,17759,CA,CDF,FKU,HALL,7737,6/9/14,6/9/14,7, ,25,24.57089996,1,1, ,1791.558763,99434.71152, , , , , , , , ,0,0,1795, ,0, , , ,0,0,0, ,0, , ,0,0,2014,0,0.667185,0,0,0,0,0,2.001554,0,4.003108,17.3468,0,0,0,0,0,0,24.57085
5809,17760,CA,CDF,HUU,BRIDGE,79,1/5/14,1/5/14,11, ,0,17.4204998,1,1, ,1091.317842,70498.35713, , , , , , , , ,0,0,1796, ,0, , , ,0,0,0, ,0, , ,0,0,2014,0,0,0,0,0,0,0,0,0,2.446344,15.122851,0,0,0,0,0,0,0.34769
5810,17762,CA,CDF,HUU,MCCLEAN,4858,8/1/14,8/1/14,14, ,0,17.42079926,1,1, ,1091.514921,70499.65187, , , , , , , , ,0,0,0, ,0, , , ,0,0,0, ,0, , ,0,0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34769
5811,17763,CA,CDF,HUU,PECWAN,4856,8/1/14,8/1/14,14, ,0,21.19529915,1,1, ,2005.675667,85774.38501, , , , , , , , ,0,0,1798, ,0, , , ,0,0,0, ,0, , ,0,0,2014,0,3.335923,0,0.889579,0,3.113528,0,6.671846,5.115082,0,0,0,0,0,2.223949,0,0,10.3383
5815,17778,CA,CDF,RRU,GILLETTE,62708,6/15/14,6/15/14,14, ,10,10.03409958,1,1, ,887.8809433,40606.75632, , , , , , , , ,0,0,1813, ,0, , , ,0,0,0, ,0, , ,0,0,2014,0,0,0,0,0,0,0,0,0,9.340584,0,0,0,0,0,0,0,10.03415
5818,17783,CA,CDF,SHU,CASSEL,6027,7/5/14,7/8/14,9, ,60,60.36769867,1,1, ,2787.769583,244299.464, , , , , , , , ,0,0,1818, ,0, , , ,0,0,0, ,0, , ,0,0,2014,0,0,0,0,0,0,0,8.451005,0,44.701368,7.116636,0,0,0,0,0,0,1.51428
5819,17784,CA,LRA,WED,BOLES,7064,9/15/14,9/20/14,7,City of Weed,494.789,516.2930298,1,1, ,17161.13979,2089362.905, , , , , , , , ,0,0,1819, ,0, , , ,0,0,0, ,0, , ,0,0,2014,0,46.925317,94.517818,46.925317,9.340584,0,4.003108,127.654653,1.334369,91.40429,54.041953,21.572302,2.223949,9.11819,2.446344,0,0,193.19701
5820,17785,OR,OTH, ,OREGON GULCH,5589,7/30/14,8/13/14,1,Oregon Department of Forestry,35105.2137,35111.19922,7,1, ,68063.0359,142090171.5, , , , , , , , ,0,0,1820, ,0, , , ,0,0,0, ,0, , ,0,0,2014,2.668738,59.379429,5.782267,0.222395,0,29.356122,21.127512,11964.39903,115.200541,20368.03385,2502.609433,21.349907,0,4.225502,12.676507,0,0,37.14585
5821,17786,CA,CDF,SLU,INDIANA,8226,9/14/14,9/14/14,4, ,11,10.2269001,1,1, ,1228.925025,41386.80341, , , , , , , , ,0,0,1821, ,0, , , ,0,0,0, ,0, , ,0,0,2014,0,1.334369,0,0,0,0,0,4.892687,0,4.003108,0,0,0,0,0,0,0,10.2269
5822,17790,CA,CDF,MMU,VALLEY FIRE,9794,6/14/14,6/9/14,2, ,0,96.89389801,1,1, ,5089.025755,392115.7062, , , , , , , , ,0,0,1825, ,0, , , ,0,0,0, ,0, , ,0,0,2014,0,0,0,0,0,0,5.782267,3.558318,9.11819,56.710691,21.127512,0,0,0,0,0,0,5.94744
5825,17793,CA,CDF,MMU,BRIDGE FIRE,15818,9/5/14,9/14/14,10, ,0,270.0610046,1,1, ,6975.533394,1092898.863, , , , , , , , ,0,0,1828, ,0, , , ,0,0,0, ,0, , ,0,0,2014,0,8.895795,0.222395,0,0,0,0,257.088466,0,4.225502,0,0,0,0,0,0,0,267.1169
5827,17798,CA,CDF,LNU,SARATOGA,7692,9/3/14,9/3/14,14, ,0,87.80220032,2,1, ,3014.978385,355322.8072, , , , , , , , ,0,0,1833, ,0, , , ,0,0,0, ,0, , ,0,0,2014,0,4.447897,0,0,0,0,0,9.340584,4.225502,66.27367,1.334369,0,0,1.111974,0,0,0,7.83429
5828,17799,CA,CDF,LNU,NORMAN,4594,6/12/14,6/12/14,14, ,0,68.17539978,2,1, ,2884.062413,275896.1279, , , , , , , , ,0,0,1834, ,0, , , ,0,0,0, ,0, , ,0,0,2014,0,0,0,0,0,0,0,0,0,1.779159,66.27367,0,0,0,0,0,0,67.99654
5829,17801,CA,CDF,LNU,PUTAH,4421,6/8/14,6/8/14,14, ,0,11.1012001,5,1, ,1432.84155,44924.96702, , , , , , , , ,0,0,1836, ,0, , , ,0,0,0, ,0, , ,0,0,2014,0,0,0,0,0,0,0,0,0,0,0,0,10.007769,0.44479,0,0,0,6.50566
5830,17803,CA,CDF,LNU,SHADY,5080,6/24/14,6/24/14,14, ,0,21.58160019,5,1, ,1564.139904,87337.55819, , , , , , , , ,0,0,1838, ,0, , , ,0,0,0, ,0, , ,0,0,2014,0,0,0,0,0,0,0,0,0,0,12.009323,0,8.6734,0,0,0,0,21.58158
5836,17837,CA,USF,SHF,WEST,1891,7/1/14,7/9/14,9,<Null>,15,14.3046999,8,1, ,1657.998468,57889.21059, , , , , , , , ,0,0,1871, ,0, , , ,0,0,0, ,0, , ,0,0,2014,0,0.889579,0,0,0,0,0,0.222395,4.003108,6.894241,2.001554,0,0,0,0,0,0,14.30474
5838,17850,CA,USF,KNF,BEAVER,5497,7/30/14,10/8/14,1,Merged with Cleghorn #5496,32496,32493.40039,7,1, ,137501.8145,131496109.6, , , , , , , , ,0,0,1884, ,0, , , ,0,0,0, ,0, , ,0,0,2014,0,2541.528535,99.6329,8.22861,1.779159,5.115082,69.831988,15253.39671,524.62949,13674.17076,195.707483,1.334369,0,98.520926,6.894241,0,0,4.16195
5839,17853,CA,USF,KNF,WHITES,5511,7/30/14,9/25/14,1,July Complex #5564,33758,33794.39844,8,1, ,131814.3767,136761230.8, , , , , , , , ,0,0,1887, ,0, , , ,0,0,0, ,0, , ,0,0,2014,23.129066,1137.104953,23.129066,7.339031,2.001554,109.863064,70.499173,27517.58402,516.40088,4001.773228,216.390205,0,0,104.970377,0,0,0,14.28204
5840,17859,CA,USF,KNF,FRYING PAN,6008,8/11/14,9/30/14,1,Happy Camp Cpx #5956; Merged Delta/Faulkstein/Man,133284.2,133177,3,1, ,300331.1584,538949738.2, , , , , , , , ,0,0,1893, ,0, , , ,0,0,0, ,0, , ,0,0,2014,23.573856,6023.56496,120.315623,28.244148,7.561425,91.181895,324.029321,105361.3472,1130.433107,18348.02128,1585.453004,1.111974,0,53.374768,0,0,0,182.04365
5841,17866,CA,BLM,CDD,CONTOUR,5932,6/6/14,6/6/14,9,Shooting,11,9.497059822,1,1, ,866.2656703,38433.24175, , , , , , , , ,0,0,1900, ,0, , , ,0,0,0, ,0, , ,0,0,2014,0,0,0,0,0,0,0,0,0,9.562979,0,0,0,0,0,0,0,4.11739
5842,17867,CA,BLM,CDD,MINE,3195,2/17/14,2/17/14,9,Shooting,21.6,19.09399986,1,1, ,1273.346204,77270.60402, , , , , , , , ,0,0,1901, ,0, , , ,0,0,0, ,0, , ,0,0,2014,0,0,0,0,0,0,0,0,0,10.007769,8.6734,0,0,0,0,0,0,0.30145
5844,17875,CA,CDF,NEU,DOGBAR,21381,9/13/14,9/13/14,14,2 Res Destroyed 3 Outbuildings Destroyed,155,248.0789948,1,1, ,8210.064707,1003939.208, , , , , , , , ,0,0,1909, ,0, , , ,0,0,0, ,0, , ,0,0,2014,0,2.446344,0,0,0,0,12.454113,193.038744,11.786928,28.244148,0,0,0,0,0,0,0,245.01256
5845,17876,CA,DOD,MCP,TOMAHAWK- BASILONE COMPLEX,1363,5/19/14,,0,Basilone Complex,0,5365.310059,8,1, ,34819.44207,21712643.89, , , , , , , , ,0,0,1910, ,0, , , ,0,0,0, ,0, , ,0,0,2014,8.22861,127.877048,42.255025,10.897348,2.668738,0,0,1.111974,3.780713,4434.998428,627.598313,11.119743,0,66.051275,4.003108,0,0,234.91661
5846,17878,CA,DOD,MCP,COMBAT-BASILONE COMPLEX,1363,5/19/14,,0,Basilone Complex,0,1457.189941,8,1, ,13508.03627,5897018.836, , , , , , , , ,0,0,1912, ,0, , , ,0,0,0, ,0, , ,0,0,2014,12.676507,18.903564,20.237933,4.670292,0,0,0,0,0.667185,916.489245,313.131972,4.225502,0,58.48985,107.639115,0,0,685.92062
5847,17879,CA,CDF,MVU,BANNER,14049,7/3/14,7/6/14,14, ,217,177.7859955,1,1, ,5076.778407,719473.0823, , , , , , , , ,0,0,1913, ,0, , , ,0,0,0, ,0, , ,0,0,2014,0,18.903564,0.889579,0,0,0,0,3.335923,21.127512,133.659315,0,0,0,0,0,0,0,36.52187
5848,17880,CA,CDF,MVU,HIGHWAY,10173,5/14/14,5/19/14,14,<Null>,438,441.0280151,1,1, ,8271.756379,1784778.379, , , , , , , , ,0,0,1914, ,1, , , ,0,0,0, ,0, , ,0,0,2014,0,7.339031,2.001554,0,0,0,0,0.667185,0.889579,413.209662,2.446344,12.454113,0,0,0,0,0,176.96849
5849,17882,CA,CDF,MVU,WILDCAT_4,15980,7/29/14,7/30/14,10, ,20,24.78450012,1,1, ,4645.017622,100299.5037, , , , , , , , ,0,0,1916, ,0, , , ,0,0,0, ,0, , ,0,0,2014,0,7.561425,0,0,0,0,0,0.44479,0,12.009323,4.003108,0,0,0,0,0,0,8.07612
5850,17884,CA,LRA,MVU,COCOS,10212,5/14/14,5/23/14,14,<Null>,2000,1994.790039,1,1, ,30297.9253,8072617.364, , , , , , , , ,0,0,1918, ,0, , , ,0,0,0, ,0, , ,0,0,2014,4.670292,305.348152,79.172572,15.345246,0.222395,0.667185,0,1.111974,0.44479,1426.218279,78.727783,66.940855,0,12.676507,1.779159,0,0,1468.0417
5852,17893,CA,FWS,TNR,JAMACHA,1870,7/20/01,7/20/01,8,Previous year.  UNIT ID: TNR,50,39.51290131,5,0, ,2337.032985,159903.0174, , , , , , , , ,0,0,1926, ,0, , , ,0,0,0, ,0, , ,0,0,2013,0,22.017092,10.007769,0.889579,0,0,0,0,0,3.113528,2.446344,0,0,0,0,0,0,13.94511
5853,17894,CA,FWS,TNR,MILLAR, ,7/6/07,7/6/07,14, DNJ4 Previous year.  UNIT ID: TNR,13,13.30210018,1,0, ,2015.283163,53831.75885, , , , , , , , ,0,0,4712, ,0, , , ,0,0,0, ,0, , ,0,0,2007,0,0,0,0,0,0,0,0,0,13.121297,0,0,0,0.44479,0,0,0,0.1994
5855,17908,CA,CDF,NEU,MONUMENT,13004,6/12/14,6/12/14,14, ,10,9.813630104,1,0, ,1008.796863,39714.3477, , , , , , , , ,0,0,1933, ,0, , , ,0,0,0, ,0, , ,0,0,2014,0,0,0,0,0,9.562979,0,0,0,0,0.222395,0,0,0,0,0,0,9.21137
5856,17911,CA,CDF,NEU,HUTTO,15241,7/7/14,7/7/14,14,3 Outbuildings Destroyed,49,48.72859955,1,1, ,2656.730475,197197.6079, , , , , , , , ,0,0,1936, ,0, , , ,0,0,0, ,0, , ,0,0,2014,0,0,0,0,0,0,0,22.684276,1.779159,22.906671,1.556764,0,0,0,0,0,0,48.72859
5858,17913,CA,NPS,SMP,CANYON,1849,10/21/07,,11,"Parts of LACO perim, mod thru BARC image, air photo interp by NPS, 30m accurate?",4565,3838.899902,7,1,1849,49754.92041,15535458.4, , , , , , , , ,0,0,4715, ,0, , , ,0,0,0, ,0, , ,0,0,2007,0.889579,285.999798,54.041953,6.227056,0,2.891133,0,70.054383,18.903564,3345.263582,4.892687,0,0,36.695153,5.782267,0,0,2471.08353
5859,17915,CA,NPS,SMP,FRANKLIN,265,4/12/07,4/12/07,2,"cause = mower, spots burn 3 houses, map NPS by airpic, recon, accuracy 10m",15,9.35956955,7,1,265,1370.513596,37876.81969, , , , , , , , ,0,0,4716, ,0, , , ,0,0,0, ,0, , ,0,0,2007,0,2.891133,1.111974,0.222395,0,0,0,0,0.222395,5.337477,0,0,0,0,0,0,0,0
5860,17918,CA,NPS,LAC,LATIGO CANYON,285,4/26/07,4/26/07,9,"NPS from unkn source. Presumed accuracy 30m, cause unkn, presumed human",0.1,0.093484499,8,1,285,69.03777073,378.3184746, , , , , , , , ,0,0,0, ,0, , , ,0,0,0, ,0, , ,0,0,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09348
5861,17926,CA,NPS,SMP,MALIBU,15,1/8/07,1/8/07,3,"NPS by oblique air photos, cause car cigarette, presumed accuracy 15m",20,37.15739822,5,1,15,2219.399684,150370.823, , , , , , , , ,0,0,4723, ,0, , , ,0,0,0, ,0, , ,0,0,2007,0,7.561425,1.334369,1.334369,0,0,0,0.222395,0,7.339031,0,0,0,0,0,0,0,1.22321
5862,17927,CA,NPS,SMP,FOOTHILL,61,1/22/07,1/22/07,14,"City of Thousand Oaks by ground GPS, presumed accuracy 5m",30,55.62039948,1,1,61,3233.324517,225087.6448, , , , , , , , ,0,0,4724, ,0, , , ,0,0,0, ,0, , ,0,0,2007,0,2.668738,0.667185,0,0,0,0,0,0,52.040399,0,0,0,0,0,0,0,2.32984
5863,17928,CA,NPS,LAC,LATIGO,350,5/23/07,5/23/07,2,NPS by ground GPS. Accuracy 10m. cause = welding torch,0.2,0.197763994,1,1,350,100.4130663,800.3223784, , , , , , , , ,0,0,4725, ,0, , , ,0,0,0, ,0, , ,0,0,2007,0,0,0.222395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19776
5864,17949,CA,NPS,YNP,BACKDOOR,3715,8/25/05,8/26/05,14, ,81.33,81.27310181,1,1,3715,2959.649581,328900.7474, , , , , , , , ,0,0,4745, ,0, , , ,0,0,0, ,0, , ,0,0,2005,0,0.44479,0,0,0,0,0,79.617362,0,1.334369,0,0,0,0,0,0,0,0.20074
5865,18005,CA,NPS,YNP,FORESTA #1,0,,,9, ,0,32.74760056,0,1,165,1577.460006,132524.9459, , , , , , , , ,0,0,9437, ,0, , , ,0,0,0, ,0, , ,0,0,1997,0,0,0,0,0,0,0,13.343692,0,19.793143,0,0,0,0,0,0,0,22.39018
5866,18034,CA,NPS,YNP,RANGER Y,0,,,9, ,0,12.06449986,0,1,10,1169.121761,48823.20228, , , , , , , , ,0,0,9442, ,0, , , ,0,0,0, ,0, , ,0,0,1996,0,0.889579,0.44479,0,0,0,0.222395,10.230164,0,0.44479,0,0,0,0,0,0,0,0.04897
5867,18128,CA,NPS,KNP,SHEPARD,0,7/13/84,7/14/84,11, ,1200,723.7509766,8,1,5695,13083.71595,2928915.186, , , , , , , , ,0,0,9482, ,0, , , ,0,0,0, ,0, , ,0,0,1984,0,3.558318,2.891133,0.667185,0,0,0,42.47742,0,345.156833,325.586085,0,0,0,2.668738,0,0,78.25237
5868,18145,CA,NPS,GNP,TAM,3,5/9/04,5/18/04,14, ,12,11.79139996,1,1,3,1822.995325,47717.94324, , , , , , , , ,0,0,3816, ,0, , , ,0,0,0, ,0, , ,0,0,2004,0,0.44479,0,0,0,0,0.222395,5.559872,0,1.556764,4.003108,0,0,0,0,0,0,0.26605
5869,18153,CA,NPS,CNP,ANACAPA,0,6/12/94,6/12/94,2,"location, perim conjectural. SACS ignitpt relocated from 800m out to sea.",1,0.484717995,6,0,2,157.029927,1961.582222, , , , , , , , ,0,0,9503, ,0, , , ,0,0,0, ,0, , ,0,0,1994,0,0,0,0,0,0,0,0,0,0.667185,0,0,0,0,0,0,0,0.48472
5870,18164,CA,NPS,KNP,KAWEAH,0,7/28/87,8/3/87,7, ,160,149.6940002,8,1,67,4382.044527,605791.588, , , , , , , , ,0,0,9513, ,0, , , ,0,0,0, ,0, , ,0,0,1987,0,0,0,0,0,0,2.891133,19.125959,1.556764,125.6531,0.222395,0,0,0,0,0,0,36.32212
5871,18186,CA,NPS,KNP,DINELY,0,5/11/92,5/11/92,15, ,70,38.25699997,8,1,9,2400.19647,154820.6151, , , , , , , , ,0,0,9534, ,0, , , ,0,0,0, ,0, , ,0,0,1992,0,0,0,0,0,0,0,0,0,5.115082,32.692045,0,0,0,0,0,0,37.72682
5872,18193,CA,NPS,KNP,NORTHFORK,0,7/17/93,7/17/93,7, ,2,2.779069901,8,1,29,458.2604967,11246.49561, , , , , , , , ,0,0,9541, ,0, , , ,0,0,0, ,0, , ,0,0,1993,0,0,0,0,0,0,0,0,0,1.111974,2.001554,0,0,0,0,0,0,0.0001
5874,18257,CA,NPS,YNP,WOODLOT,0,7/8/03,11/7/03,7,20090305,481.08,480.7460022,7,1,YNP-1734,6705.274914,1945511.474, , , , , , , , ,0,0,3818, ,0, , , ,0,0,0, ,0, , ,0,0,2003,0,25.57541,0.44479,0,0,0,0.222395,48.037291,0.222395,393.194124,12.676507,0,0,0,0,0,0,72.83227
5875,18319,CA,NPS,KNP,KAWEAH,0,9/25/93,9/25/93,4, ,1,0.635632992,8,1,71,237.3000051,2572.317149, , , , , , , , ,0,0,9604, ,0, , , ,0,0,0, ,0, , ,0,0,1993,0,0.222395,0,0,0,0,0,0,0,0.222395,0,0,0,0,0,0,0,0.63563
5876,18326,CA,NPS,KNP,NORTH FOR,0,7/27/94,7/27/94,8, ,10,4.225979805,8,1,74,719.8481316,17101.91687, , , , , , , , ,0,0,9611, ,0, , , ,0,0,0, ,0, , ,0,0,1994,0,0,0,0,0,0,0,0,0,2.891133,1.111974,0,0,0,0,0,0,4.22598
