Year,Region,Ranger_unit,FIRE_NAME,Start,Contained,DPA,CDF_acres_burned,Other_acres_burned,Veg_type,Cause,Destroyed_structures,Firefighter_fatalities,Damaged_structures,Civilian_fatalities,Incident_number,Ranger_unit2,National_forest,County,County2,County3,DPA2,Fire_name2
2004,Sierra,Tuolumne-Calaveras,HWY 4 #2,8/6/2004,8/9/2004,CDF,3443,NA,GWB,Undetermined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,Sierra,Tuolumne-Calaveras,HUNT,8/10/2004,8/12/2004,CDF,600,NA,B,Equipment use,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,Sierra,Tuolumne-Calaveras,PATTISON,9/3/2004,9/5/2004,CDF,2476,NA,GB,Vehicle,62,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,Coast,Santa Clara,TESLA,7/19/2005,7/20/2005,CDF,6744,NA,G,Arson,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,Coast,Sonoma-Lake-Napa,CLOVER,9/16/2005,9/17/2005,CDF,751,NA,WB,Undetermined,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,Coast,Sonoma-Lake-Napa,RUMSEY SERIES #3,10/11/2005,10/12/2005,CDF,451,NA,GB,Undetermined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,Cascade,Tehama-Glenn,36-2,8/10/2005,8/11/2005,CDF,2700,NA,W,Equipment use,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,Cascade,Tehama-Glenn,MANTON,8/26/2005,8/29/2005,CDF,1830,NA,B,Vehicle,29,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,South,Riverside,SOBOBA,6/22/2005,6/24/2005,CDF,2000,NA,GB,Equipment use,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,South,Riverside,STATE FIRE,9/28/2005,9/28/2005,CDF,1100,NA,B,Misc,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,South,Riverside,WOODHOUSE,10/5/2005,10/7/2005,CDF,6500,NA,B,Railroad,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,South,San Bernardino,PARADISE,6/22/2005,6/25/2005,CDF,3082,NA,B,Undetermined,6,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,South,San Bernardino,PIONEER,6/18/2005,6/19/2005,OTHER,NA,1876,GB,Undetermined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,South,San Diego,BORDER #50,10/5/2005,10/8/2005,CDF,4103,NA,TB,Undetermined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,South,San Diego,VOLCAN,9/6/2005,9/11/2005,CDF,685,NA,T,Vehicle,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,Sierra,Fresno-Kings,FIVE,6/4/2005,6/5/2005,CDF,5514,NA,G,Vehicle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,Sierra,Madera-Mariposa,COWPIE,8/1/2005,8/1/2005,CDF,3200,NA,G,Misc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,Sierra,Madera-Mariposa,QUARTZ,7/25/2005,7/27/2005,CDF,550,NA,B,Equipment use,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,Sierra,San Benito-Monterey,CABEU003316,9/4/2005,9/5/2005,OTHER,NA,1393,GB,Vehicle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,Sierra,Tulare,MILLWOOD,7/7/2005,7/7/2005,CDF,2600,NA,W,Arson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,Sierra,Tulare,PINE,9/19/2005,9/19/2005,CDF,1600,NA,W,Arson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,NA,NA,TOPANGA,9/28/2005,NA,CDF,24175,NA,NA,Unidentified,13,NA,NA,NA,NA,NA,NA,Los Angeles/Ventura,NA,NA,NA,NA
2006,Coast,Mendocino,NOBLE,9/24/2006,9/30/2006,BLM,0,1014,T,Undetermined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,Coast,Santa Clara,CANYON,7/9/2006,7/17/2006,CDF,34000,0,GWB,Equipment use,11,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,Coast,Santa Clara,DEL PUERTO,6/30/2006,7/3/2006,CDF,2593,0,GWB,Debris Burning,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,Coast,Santa Clara,MIDWAY,7/11/2006,1/1/2006,CDF,6400,0,A,Equipment use,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,Coast,Sonoma-Lake-Napa,29,7/17/2006,7/21/2006,CDF,550,0,TWB,Vehicle,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,Coast,Sonoma-Lake-Napa,NAPA,9/22/2006,9/24/2006,CDF,387,0,GTWB,Equipment use,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,Cascade,Lassen-Modoc,CHENEY,6/26/2006,6/27/2006,CDF,565,35,GTWAB,Equipment use,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,Cascade,Lassen-Modoc,CREEK,7/18/2006,7/21/2006,CDF,1234,0,T,Undetermined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,Cascade,Lassen-Modoc,LIGHTNING #53,6/27/2006,6/27/2006,CDF,450,0,T,Lightning,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,Cascade,Lassen-Modoc,LIGHTNING #11,6/26/2006,6/26/2006,CDF,21,626,T,Lightning,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,Cascade,Lassen-Modoc,LIGHTNING #17,6/26/2006,6/27/2006,CDF,10,490,T,Lightning,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,Cascade,Lassen-Modoc,LIGHTNING #26,6/27/2006,7/1/2006,USFS,0,300,T,Lightning,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,Cascade,Nevada-Yuba-Placer,MARYSVILLE,8/16/2006,8/17/2006,CDF,388,0,TB,Equipment use,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,Cascade,Shasta-Trinity,JUNCTION,7/29/2006,7/29/2006,CDF,3126,0,W,Misc,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,Cascade,Siskiyou,HOTLUM,2/25/2006,2/27/2006,CDF,1521,0,B,Misc,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,Cascade,Siskiyou,KNF ASSIST #11 (UNCLES COMPLEX),7/24/2006,7/24/2006,OTHER,0,9785,T,Lightning,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,Cascade,Siskiyou,KNF ASSIST #12 (HAPPY CAMP),7/25/2006,7/25/2006,OTHER,0,3318,T,Lightning,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,South,Riverside,CORT,6/3/2006,6/4/2006,OTHER,0,362,B,Equipment use,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,South,Riverside,COYOTE FIRE,7/23/2006,7/26/2006,CDF,467,0,B,Lightning,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,South,Riverside,ESPERANZA-STATE,10/26/2006,10/31/2006,CDF,40200,0,GWB,Arson,54,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,South,Riverside,ORCHARD,9/16/2006,9/16/2006,CDF,1580,0,G,Undetermined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,South,Riverside,RANCH,9/17/2006,9/17/2006,CDF,1200,0,GB,Misc,3,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,South,Riverside,SUNRISE,10/13/2006,10/14/2006,CDF,497,0,B,Vehicle,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,South,San Bernardino,ABERDEEN,6/7/2006,6/7/2006,OTHER,0,357,B,Lightning,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,South,San Bernardino,GOODALE,6/26/2006,6/29/2006,OTHER,0,3750,B,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,South,San Bernardino,SAWTOOTH,7/9/2006,7/20/2006,OTHER,0,62000,G,Other,273,NA,14,1,NA,NA,NA,NA,NA,NA,NA,NA
2006,South,San Bernardino,WHISPERING PINES,7/22/2006,7/26/2006,OTHER,0,993,B,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,South,San Diego,BORDER FIRE #16,7/20/2006,7/20/2006,CDF,315,0,B,Undetermined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,South,Ventura,SHEKELL,12/3/2006,12/5/2006,CDF,13600,0,G,Undetermined,7,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,South,Kern,WESTSIDE,12/7/2006,12/9/2006,CDF,4025,0,G,Undetermined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,Sierra,Fresno-Kings,ALMAZAN,5/13/2006,5/14/2006,CDF,1964,0,G,Equipment use,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,Sierra,Fresno-Kings,BLM - 2,7/22/2006,7/22/2006,OTHER,0,8400,G,Lightning,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,Sierra,Fresno-Kings,PHELPS,10/25/2006,10/25/2006,LOCAL,0,1600,G,Equipment use,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,Sierra,Madera-Mariposa,OLIVE,7/21/2006,7/21/2006,LOCAL,0,25000,A,Misc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,Sierra,San Benito-Monterey,RICCO CABEU002665,7/22/2006,7/27/2006,CDF,14506,1700,WB,Equipment use,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,Sierra,Tulare,ALPAUGH,5/27/2006,5/27/2006,LOCAL,0,0,G,Equipment use,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,Sierra,Tulare,KERN 19 COTTONWOOD,8/6/2006,8/6/2006,OTHER,0,2500,G,Undetermined,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,Sierra,Tuolumne-Calaveras,PEDRO,7/3/2006,7/5/2006,CDF,2000,0,GB,Misc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,San Luis Obispo,NA,DIABLO /T7 T8/COM4 T1,1/14/2007,1/16/2007,NA,332,0,T,Misc,1,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2007,Fresno-Kings,NA,LITTLE 5,3/22/2007,3/23/2007,NA,300,0,NA,Misc,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2007,Riverside,NA,RIVER DAY ASSTMT RVCTAC1,4/28/2007,4/29/2007,NA,0,448,B,Unidentified,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2007,Riverside,NA,DAWSON-RRU2TAC22,5/8/2007,5/9/2007,NA,990,0,GB,Equipment use,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2007,Shasta-Trinity,NA,BROKEOFF,5/21/2007,5/21/2007,NA,100,0,T,Unidentified,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2007,Butte,NA,HONEY IC TAC 9,5/22/2007,5/28/2007,NA,726,0,T,Misc,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2007,Tulare,NA,F#88 SHANNON INC,6/3/2007,6/4/2007,NA,2140,0,GB,Equipment use,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2007,San Diego,NA,INKOPAH,6/5/2007,6/6/2007,NA,1500,0,B,Unidentified,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2007,Lassen-Modoc,NA,PINE,6/23/2007,6/23/2007,NA,314,0,BG,Debris Burning,3,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2007,San Bernardino,NA,MERIDIAN AV LUCERNE_VALL,7/5/2007,7/6/2007,NA,467,0,B,Lightning,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2007,Shasta-Trinity,NA,POWER,7/10/2007,7/12/2007,NA,776,0,B,Unidentified,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2007,Fresno-Kings,NA,TAR,8/10/2007,8/19/2007,NA,5644,0,W,Arson,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2007,Tuolumne-Calaveras,NA,GOLDEN,8/16/2007,8/17/2007,NA,66,0,T,Vehicle,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2007,Nevada-Yuba-Placer,NA,80,8/22/2007,8/24/2007,NA,88,0,T,Misc,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2007,Madera-Mariposa,NA,AVENUE 26/ROAD 19 5,8/23/2007,8/23/2007,NA,0,50,T,Unidentified,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2007,Santa Clara,NA,LICK,9/3/2007,9/15/2007,NA,47760,0,B,Debris Burning,24,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2007,Riverside,NA,COLINA SUP6,9/10/2007,9/11/2007,NA,388,0,B,Equipment use,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2007,San Diego,NA,ANGEL 3,9/15/2007,9/21/2007,NA,837,0,B,Campfire,24,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2007,Shasta-Trinity,NA,WHITMORE 3,10/9/2007,10/9/2007,NA,44,0,T,Equipment use,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2007,San Diego,NA,HARRIS 2,10/21/2007,11/9/2007,NA,90440,0,B,Human,729,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
2007,San Diego,NA,WITCH,10/21/2007,10/31/2007,NA,197990,0,BGT,Equipment use,1735,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2007,San Diego,NA,RICE,10/22/2007,11/5/2007,NA,9472,0,G,Misc,493,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2007,San Diego,NA,POOMACHA,10/23/2007,11/11/2007,NA,49410,0,B,Structure,229,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2007,San Luis Obispo,NA,GRADE,12/3/2007,12/6/2007,NA,0,97,T,Misc,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2007,NA,NA,ZACA,7/4/2007,NA,NA,240207,0,NA,Human,1,0,NA,0,NA,NA,NA,Santa Barbara,NA,NA,NA,NA
2008,NA,San Bernardino,BLUFF,3/16/2008,3/20/2008,CDF,680,NA,BG,Campfire,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2008,NA,Tehama-Glenn,COLYEAR,5/6/2008,5/9/2008,CDF,1331,NA,B,Debris,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2008,NA,Fresno-Kings,AVOCADO,5/20/2008,5/21/2008,CDF,1100,NA,G,Equipment Use,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2008,NA,Fresno-Kings,GATOS,5/22/2008,5/22/2008,CDF,331,NA,G,Misc,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2008,NA,Santa Clara,SUMMIT,5/22/2008,6/15/2008,CDF,4270,NA,T,Unidentified,91,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2008,NA,Riverside,JOHNSON VMP,5/28/2008,5/29/2008,CDF,424,NA,G,"Debris, veg burn",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2008,NA,Sonoma-Lake-Napa,85,6/5/2008,6/5/2008,CDF,322,NA,G,Equipment Use,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2008,NA,Sonoma-Lake-Napa,PINE,6/10/2008,10/14/2008,CDF,989,NA,BG,Unidentified,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2008,NA,Tuolumne-Calaveras,LAGRANGE,6/10/2008,6/12/2008,CDF,1346,NA,G,Equipment Use,2,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2008,NA,Madera-Mariposa,41,6/10/2008,6/11/2008,CDF,3300,NA,G,Equipment Use,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2008,NA,Butte,OPHIR,6/10/2008,6/11/2008,CDF,1600,NA,G,Unidentified,41,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2008,NA,Butte,HUMBOLDT,6/11/2008,6/16/2008,CDF,23344,NA,G,Arson,351,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2008,NA,San Mateo-Santa Cruz,MARTIN FIRE,6/11/2008,6/30/2008,CDF,520,NA,TG,Campfire,14,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2008,NA,San Mateo-Santa Cruz,TRABING,6/20/2008,6/22/2008,CDF,630,NA,TBG,Equipment Use,87,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2008,NA,Mendocino,ALBION RIVER LIGHTNING,6/20/2008,6/30/2008,CDF,1000,NA,T,Lightning,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2008,NA,San Benito-Monterey,BROWN COMPLEX,6/21/2008,6/25/2008,CDF,3870,NA,G,Lightning,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2008,NA,Mendocino,MALLO-B LIGHTNING,6/21/2008,7/17/2008,CDF,4466,NA,T,Lightning,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2008,NA,Mendocino,BRUSHY 3 LIGHTNING,6/21/2008,7/13/2008,CDF,327,NA,G,Lightning,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2008,NA,Mendocino,OSO LIGHTNING,6/21/2008,7/13/2008,CDF,373,NA,B,Lightning,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2008,NA,Mendocino,RED MOUNTAIN 1 LIGHTNING,6/21/2008,8/1/2008,CDF,7515,NA,U,Lightning,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2008,NA,Mendocino,WAGERS LIGHTNING,6/21/2008,6/21/2008,CDF,3000,NA,T,Lightning,1,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2008,NA,Mendocino,JACK SMITH LIGHTNING,6/21/2008,7/13/2008,CDF,3000,NA,T,Lightning,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2008,NA,Sonoma-Lake-Napa,WILD,6/21/2008,6/26/2008,CDF,4200,NA,G,Unidentified,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2008,NA,Shasta-Trinity,STA 57 ONO CDF IGO 2,6/21/2008,7/24/2008,CDF,4000,NA,T,Lightning,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2008,NA,Shasta-Trinity,WHITMORE RD/OLD COW C2,6/21/2008,7/15/2008,CDF,2054,NA,T,Lightning,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2008,NA,Shasta-Trinity,COLEMAN FISH HATCHERY,6/21/2008,7/2/2008,CDF,388,NA,T,Lightning,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2008,NA,Shasta-Trinity,DONKEY MINE RD/OAK RU,6/21/2008,7/2/2008,CDF,557,NA,BG,Lightning,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2008,NA,Shasta-Trinity,EO2A,6/21/2008,7/6/2008,CDF,1200,NA,B,Lightning,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2008,NA,Shasta-Trinity,STEIN,6/21/2008,7/7/2008,CDF,1148,NA,T,Lightning,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2008,NA,Shasta-Trinity,MOON,6/21/2008,8/9/2008,CDF,6030,NA,T,Lightning,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2008,NA,Mendocino,DAUGHERTY GATE,6/21/2008,7/13/2008,CDF,3000,NA,T,Lightning,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2008,NA,Shasta-Trinity,IGO 6,6/21/2008,7/24/2008,CDF,4200,NA,T,Lightning,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2008,NA,Shasta-Trinity,PLANTINA 4,6/21/2008,7/4/2008,CDF,12980,NA,T,Lightning,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2008,NA,Shasta-Trinity,LEWISTON 8,6/21/2008,7/23/2008,CDF,1311,NA,T,Lightning,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2008,NA,Shasta-Trinity,IGO 13,6/21/2008,7/24/2008,CDF,600,NA,T,Lightning,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2008,NA,Shasta-Trinity,IGO 15,6/21/2008,7/24/2008,CDF,1200,NA,T,Lightning,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2008,NA,Shasta-Trinity,IGO 16,6/21/2008,7/24/2008,CDF,4800,NA,T,Lightning,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2008,NA,Shasta-Trinity,IGO 17,6/21/2008,7/24/2008,CDF,2400,NA,T,Lightning,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2008,NA,Shasta-Trinity,IGO 18,6/21/2008,7/24/2008,CDF,4200,NA,T,Lightning,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2008,NA,Shasta-Trinity,LAKEHEAD,6/21/2008,8/23/2008,CDF,27936,NA,B,Lightning,12,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2008,NA,Butte,BREAKNECK,6/21/2008,7/9/2008,CDF,715,NA,T,Lightning,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2008,NA,Butte,WEST BRANCH,6/21/2008,6/21/2008,CDF,3206,NA,U,Lightning,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2008,NA,Butte,FREY,6/21/2008,7/28/2008,CDF,4000,NA,T,Lightning,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2008,NA,Butte,FLEA VALLEY,6/21/2008,6/21/2008,CDF,1248,NA,T,Lightning,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2008,NA,Butte,LYNCH,6/21/2008,6/21/2008,CDF,800,NA,T,Lightning,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2008,NA,Humboldt-Del Norte,PARADISE,6/21/2008,8/1/2008,CDF,1076,NA,T,Lightning,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2008,NA,Mendocino,BRUSHY 1 LIGHTNING,6/21/2008,6/26/2008,CDF,391,NA,G,Lightning,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2008,NA,Mendocino,SQUAW 1 LIGHTNING,6/21/2008,7/13/2008,CDF,3000,NA,T,Lightning,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2008,NA,Santa Clara,HUMMING BIRD,6/21/2008,6/24/2008,CDF,750,NA,B,Lightning,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2008,NA,Shasta-Trinity,VENTURE,6/22/2008,7/4/2008,CDF,1912,NA,T,Lightning,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2008,NA,San Mateo-Santa Cruz,QUARRY,6/22/2008,6/29/2008,CDF,300,NA,TBG,Unidentified,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2008,NA,Mendocino,CLIFF RIDGE B LIGHTNING,6/22/2008,7/12/2008,CDF,999,NA,T,Misc,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2008,NA,Mendocino,5-8 CLIFF LIGHTNING,6/22/2008,7/13/2008,CDF,1000,NA,T,Lightning,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2008,NA,Sonoma-Lake-Napa,WALKER,6/22/2008,6/29/2008,CDF,15000,NA,T,Human,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2008,NA,Mendocino,SHAMROCK EAST LIGHTNING,6/22/2008,7/12/2008,CDF,469,NA,T,Lightning,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2008,NA,Mendocino,ORR INCIDENT,6/22/2008,7/10/2008,CDF,3000,NA,T,Lightning,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2008,NA,Lassen-Modoc,POPCORN,6/22/2008,7/8/2008,CDF,3000,NA,TW,Lightning,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2008,NA,Madera-Mariposa-Merced,OLIVER / MRP 588,6/23/2008,7/6/2008,CDF,2789,NA,TBG,Lightning,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2008,NA,Lassen-Modoc,CORRAL,6/23/2008,7/7/2008,CDF,12500,NA,T,Lightning,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2008,NA,Tehama-Glenn,MILL CREEK,6/24/2008,7/1/2008,CDF,13580,NA,G,Lightning,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2008,NA,Mendocino,JUAN CREEK LIGHTNING,6/27/2008,7/15/2008,CDF,450,NA,BG,Unidentified,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2008,NA,Mendocino,HARDY,6/30/2008,6/30/2008,CDF,5581,NA,TBG,Lightning,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2008,NA,Tulare,WIGGLE,7/1/2008,7/2/2008,CDF,450,NA,U,Arson,2,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2008,NA,Lassen-Modoc,DIXIE,7/2/2008,7/4/2008,CDF,350,NA,TBG,Lightning,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2008,NA,Mendocino,ORR SPRINGS RD ORR 3,7/3/2008,7/3/2008,CDF,3000,NA,T,Lightning,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2008,NA,Mendocino,TRAVIS 3 LIGHTNING,7/4/2008,7/4/2008,CDF,750,NA,T,Lightning,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2008,NA,Mendocino,CASOOSE CREEK LIGHTNING,7/4/2008,7/4/2008,CDF,550,NA,T,Lightning,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2008,NA,Mendocino,BUTCH LIGHTNING,7/4/2008,7/4/2008,CDF,2800,NA,T,Lightning,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2008,NA,Mendocino,ALBION LIGHTNING,7/4/2008,7/8/2008,CDF,3000,NA,T,Lightning,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2008,NA,Mendocino,MONTGOMERY FLAT LIGHTNING,7/4/2008,7/15/2008,CDF,3000,NA,T,Lightning,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2008,NA,Mendocino,BURGER CREEK LIGHTNING,7/4/2008,7/12/2008,CDF,528,NA,T,Lightning,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2008,NA,Mendocino,BRUSHY LIGHTNING,7/4/2008,7/15/2008,CDF,391,NA,U,Lightning,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
