Year,FIRE_NAME,EXPECT_MATCH_2,DPA,Ranger_unit,County,Start,Contained,CDF_acres_burned,Other_acres_burned,Region,Ranger_unit2,County2,County3,Veg_type,Cause,Destroyed_structures,Incident_number,National_forest,Fire_name2,DPA2,Damaged_structures,Firefighter_fatalities,Civilian_fatalities
2005,PINE,,CDF,Tulare,NA,9/19/2005,9/19/2005,1600,NA,Sierra,NA,NA,NA,W,Arson,NA,NA,NA,NA,NA,NA,NA,NA
2005,PIONEER,,OTHER,San Bernardino,NA,6/18/2005,6/19/2005,NA,1876,South,NA,NA,NA,GB,Undetermined,NA,NA,NA,NA,NA,NA,NA,NA
2005,QUARTZ,,CDF,Madera-Mariposa,NA,7/25/2005,7/27/2005,550,NA,Sierra,NA,NA,NA,B,Equipment use,2,NA,NA,NA,NA,NA,NA,NA
2005,RUMSEY SERIES #3,,CDF,Sonoma-Lake-Napa,NA,10/11/2005,10/12/2005,451,NA,Coast,NA,NA,NA,GB,Undetermined,NA,NA,NA,NA,NA,NA,NA,NA
2005,SOBOBA,,CDF,Riverside,NA,6/22/2005,6/24/2005,2000,NA,South,NA,NA,NA,GB,Equipment use,NA,NA,NA,NA,NA,NA,NA,NA
2005,STATE FIRE,,CDF,Riverside,NA,9/28/2005,9/28/2005,1100,NA,South,NA,NA,NA,B,Misc,3,NA,NA,NA,NA,NA,NA,NA
2005,TESLA,,CDF,Santa Clara,NA,7/19/2005,7/20/2005,6744,NA,Coast,NA,NA,NA,G,Arson,NA,NA,NA,NA,NA,1,NA,NA
2005,TOPANGA,,CDF,NA,Los Angeles/Ventura,9/28/2005,NA,24175,NA,NA,NA,NA,NA,NA,Unidentified,13,NA,NA,NA,NA,NA,NA,NA
2005,VOLCAN,,CDF,San Diego,NA,9/6/2005,9/11/2005,685,NA,South,NA,NA,NA,T,Vehicle,30,NA,NA,NA,NA,NA,NA,NA
2005,WOODHOUSE,,CDF,Riverside,NA,10/5/2005,10/7/2005,6500,NA,South,NA,NA,NA,B,Railroad,NA,NA,NA,NA,NA,NA,NA,NA
2006,29,,CDF,Sonoma-Lake-Napa,NA,7/17/2006,7/21/2006,550,0,Coast,NA,NA,NA,TWB,Vehicle,3,NA,NA,NA,NA,NA,NA,NA
2006,ABERDEEN,,OTHER,San Bernardino,NA,6/7/2006,6/7/2006,0,357,South,NA,NA,NA,B,Lightning,NA,NA,NA,NA,NA,NA,NA,NA
2006,ALMAZAN,,CDF,Fresno-Kings,NA,5/13/2006,5/14/2006,1964,0,Sierra,NA,NA,NA,G,Equipment use,NA,NA,NA,NA,NA,NA,NA,NA
2006,ALPAUGH,,LOCAL,Tulare,NA,5/27/2006,5/27/2006,0,0,Sierra,NA,NA,NA,G,Equipment use,NA,NA,NA,NA,NA,NA,NA,NA
2006,BLM - 2,,OTHER,Fresno-Kings,NA,7/22/2006,7/22/2006,0,8400,Sierra,NA,NA,NA,G,Lightning,NA,NA,NA,NA,NA,NA,NA,NA
2006,BORDER FIRE #16,,CDF,San Diego,NA,7/20/2006,7/20/2006,315,0,South,NA,NA,NA,B,Undetermined,NA,NA,NA,NA,NA,NA,NA,NA
2006,CANYON,,CDF,Santa Clara,NA,7/9/2006,7/17/2006,34000,0,Coast,NA,NA,NA,GWB,Equipment use,11,NA,NA,NA,NA,1,NA,NA
2006,CHENEY,,CDF,Lassen-Modoc,NA,6/26/2006,6/27/2006,565,35,Cascade,NA,NA,NA,GTWAB,Equipment use,1,NA,NA,NA,NA,NA,NA,NA
2006,CORT,,OTHER,Riverside,NA,6/3/2006,6/4/2006,0,362,South,NA,NA,NA,B,Equipment use,NA,NA,NA,NA,NA,NA,NA,NA
2006,COYOTE FIRE,,CDF,Riverside,NA,7/23/2006,7/26/2006,467,0,South,NA,NA,NA,B,Lightning,NA,NA,NA,NA,NA,NA,NA,NA
2006,CREEK,,CDF,Lassen-Modoc,NA,7/18/2006,7/21/2006,1234,0,Cascade,NA,NA,NA,T,Undetermined,NA,NA,NA,NA,NA,NA,NA,NA
2006,DEL PUERTO,,CDF,Santa Clara,NA,6/30/2006,7/3/2006,2593,0,Coast,NA,NA,NA,GWB,Debris Burning,NA,NA,NA,NA,NA,NA,NA,NA
2006,ESPERANZA-STATE,,CDF,Riverside,NA,10/26/2006,10/31/2006,40200,0,South,NA,NA,NA,GWB,Arson,54,NA,NA,NA,NA,NA,5,NA
2006,GOODALE,,OTHER,San Bernardino,NA,6/26/2006,6/29/2006,0,3750,South,NA,NA,NA,B,Other,NA,NA,NA,NA,NA,NA,NA,NA
2006,HOTLUM,,CDF,Siskiyou,NA,2/25/2006,2/27/2006,1521,0,Cascade,NA,NA,NA,B,Misc,4,NA,NA,NA,NA,NA,NA,NA
2006,JUNCTION,,CDF,Shasta-Trinity,NA,7/29/2006,7/29/2006,3126,0,Cascade,NA,NA,NA,W,Misc,1,NA,NA,NA,NA,NA,NA,NA
2006,KERN 19 COTTONWOOD,,OTHER,Tulare,NA,8/6/2006,8/6/2006,0,2500,Sierra,NA,NA,NA,G,Undetermined,NA,NA,NA,NA,NA,1,NA,NA
2006,KNF ASSIST #11 (UNCLES COMPLEX),,OTHER,Siskiyou,NA,7/24/2006,7/24/2006,0,9785,Cascade,NA,NA,NA,T,Lightning,1,NA,NA,NA,NA,NA,NA,NA
2006,KNF ASSIST #12 (HAPPY CAMP),,OTHER,Siskiyou,NA,7/25/2006,7/25/2006,0,3318,Cascade,NA,NA,NA,T,Lightning,NA,NA,NA,NA,NA,NA,2,NA
2006,LIGHTNING #11,,CDF,Lassen-Modoc,NA,6/26/2006,6/26/2006,21,626,Cascade,NA,NA,NA,T,Lightning,NA,NA,NA,NA,NA,NA,NA,NA
2006,LIGHTNING #17,,CDF,Lassen-Modoc,NA,6/26/2006,6/27/2006,10,490,Cascade,NA,NA,NA,T,Lightning,NA,NA,NA,NA,NA,NA,NA,NA
2006,LIGHTNING #26,,USFS,Lassen-Modoc,NA,6/27/2006,7/1/2006,0,300,Cascade,NA,NA,NA,T,Lightning,NA,NA,NA,NA,NA,NA,NA,NA
2006,LIGHTNING #53,,CDF,Lassen-Modoc,NA,6/27/2006,6/27/2006,450,0,Cascade,NA,NA,NA,T,Lightning,NA,NA,NA,NA,NA,NA,NA,NA
2006,MARYSVILLE,,CDF,Nevada-Yuba-Placer,NA,8/16/2006,8/17/2006,388,0,Cascade,NA,NA,NA,TB,Equipment use,1,NA,NA,NA,NA,NA,NA,NA
2006,MIDWAY,,CDF,Santa Clara,NA,7/11/2006,1/1/2006,6400,0,Coast,NA,NA,NA,A,Equipment use,NA,NA,NA,NA,NA,3,NA,NA
2006,NAPA,,CDF,Sonoma-Lake-Napa,NA,9/22/2006,9/24/2006,387,0,Coast,NA,NA,NA,GTWB,Equipment use,NA,NA,NA,NA,NA,NA,NA,NA
2006,NOBLE,,BLM,Mendocino,NA,9/24/2006,9/30/2006,0,1014,Coast,NA,NA,NA,T,Undetermined,NA,NA,NA,NA,NA,NA,NA,NA
2006,OLIVE,,LOCAL,Madera-Mariposa,NA,7/21/2006,7/21/2006,0,25000,Sierra,NA,NA,NA,A,Misc,NA,NA,NA,NA,NA,NA,NA,NA
2006,ORCHARD,,CDF,Riverside,NA,9/16/2006,9/16/2006,1580,0,South,NA,NA,NA,G,Undetermined,NA,NA,NA,NA,NA,NA,NA,NA
2006,PEDRO,,CDF,Tuolumne-Calaveras,NA,7/3/2006,7/5/2006,2000,0,Sierra,NA,NA,NA,GB,Misc,NA,NA,NA,NA,NA,NA,NA,NA
2006,PHELPS,,LOCAL,Fresno-Kings,NA,10/25/2006,10/25/2006,0,1600,Sierra,NA,NA,NA,G,Equipment use,NA,NA,NA,NA,NA,NA,NA,NA
2006,RANCH,,CDF,Riverside,NA,9/17/2006,9/17/2006,1200,0,South,NA,NA,NA,GB,Misc,3,NA,NA,NA,NA,5,NA,NA
2006,RICCO CABEU002665,,CDF,San Benito-Monterey,NA,7/22/2006,7/27/2006,14506,1700,Sierra,NA,NA,NA,WB,Equipment use,NA,NA,NA,NA,NA,NA,NA,NA
2006,SAWTOOTH,,OTHER,San Bernardino,NA,7/9/2006,7/20/2006,0,62000,South,NA,NA,NA,G,Other,273,NA,NA,NA,NA,14,NA,1
2006,SHEKELL,,CDF,Ventura,NA,12/3/2006,12/5/2006,13600,0,South,NA,NA,NA,G,Undetermined,7,NA,NA,NA,NA,11,NA,NA
2006,SUNRISE,,CDF,Riverside,NA,10/13/2006,10/14/2006,497,0,South,NA,NA,NA,B,Vehicle,NA,NA,NA,NA,NA,2,NA,NA
2006,WESTSIDE,,CDF,Kern,NA,12/7/2006,12/9/2006,4025,0,South,NA,NA,NA,G,Undetermined,NA,NA,NA,NA,NA,NA,NA,NA
2006,WHISPERING PINES,,OTHER,San Bernardino,NA,7/22/2006,7/26/2006,0,993,South,NA,NA,NA,B,Other,NA,NA,NA,NA,NA,NA,NA,NA
2007,80,,NA,NA,NA,8/22/2007,8/24/2007,88,0,Nevada-Yuba-Placer,NA,NA,NA,T,Misc,0,NA,NA,NA,NA,NA,0,0
2007,ANGEL 3,,NA,NA,NA,9/15/2007,9/21/2007,837,0,San Diego,NA,NA,NA,B,Campfire,24,NA,NA,NA,NA,NA,0,0
2007,AVENUE 26/ROAD 19 5,,NA,NA,NA,8/23/2007,8/23/2007,0,50,Madera-Mariposa,NA,NA,NA,T,Unidentified,0,NA,NA,NA,NA,NA,0,0
2007,BROKEOFF,,NA,NA,NA,5/21/2007,5/21/2007,100,0,Shasta-Trinity,NA,NA,NA,T,Unidentified,0,NA,NA,NA,NA,NA,0,0
2007,COLINA SUP6,,NA,NA,NA,9/10/2007,9/11/2007,388,0,Riverside,NA,NA,NA,B,Equipment use,0,NA,NA,NA,NA,NA,0,0
2007,DAWSON-RRU2TAC22,,NA,NA,NA,5/8/2007,5/9/2007,990,0,Riverside,NA,NA,NA,GB,Equipment use,NA,NA,NA,NA,NA,NA,0,0
2007,DIABLO /T7 T8/COM4 T1,,NA,NA,NA,1/14/2007,1/16/2007,332,0,San Luis Obispo,NA,NA,NA,T,Misc,1,NA,NA,NA,NA,NA,0,0
2007,F#88 SHANNON INC,,NA,NA,NA,6/3/2007,6/4/2007,2140,0,Tulare,NA,NA,NA,GB,Equipment use,NA,NA,NA,NA,NA,NA,0,0
2007,GOLDEN,,NA,NA,NA,8/16/2007,8/17/2007,66,0,Tuolumne-Calaveras,NA,NA,NA,T,Vehicle,0,NA,NA,NA,NA,NA,0,0
2007,GRADE,,NA,NA,NA,12/3/2007,12/6/2007,0,97,San Luis Obispo,NA,NA,NA,T,Misc,0,NA,NA,NA,NA,NA,0,0
2007,HARRIS 2,,NA,NA,NA,10/21/2007,11/9/2007,90440,0,San Diego,NA,NA,NA,B,Human,729,NA,NA,NA,NA,NA,0,1
2007,HONEY IC TAC 9,,NA,NA,NA,5/22/2007,5/28/2007,726,0,Butte,NA,NA,NA,T,Misc,0,NA,NA,NA,NA,NA,0,0
2007,INKOPAH,,NA,NA,NA,6/5/2007,6/6/2007,1500,0,San Diego,NA,NA,NA,B,Unidentified,NA,NA,NA,NA,NA,NA,0,0
2007,LICK,,NA,NA,NA,9/3/2007,9/15/2007,47760,0,Santa Clara,NA,NA,NA,B,Debris Burning,24,NA,NA,NA,NA,NA,0,0
2007,LITTLE 5,,NA,NA,NA,3/22/2007,3/23/2007,300,0,Fresno-Kings,NA,NA,NA,NA,Misc,NA,NA,NA,NA,NA,NA,0,0
2007,MERIDIAN AV LUCERNE_VALL,,NA,NA,NA,7/5/2007,7/6/2007,467,0,San Bernardino,NA,NA,NA,B,Lightning,0,NA,NA,NA,NA,NA,0,0
2007,PINE,,NA,NA,NA,6/23/2007,6/23/2007,314,0,Lassen-Modoc,NA,NA,NA,BG,Debris Burning,3,NA,NA,NA,NA,NA,0,0
2007,POOMACHA,,NA,NA,NA,10/23/2007,11/11/2007,49410,0,San Diego,NA,NA,NA,B,Structure,229,NA,NA,NA,NA,NA,0,0
2007,POWER,,NA,NA,NA,7/10/2007,7/12/2007,776,0,Shasta-Trinity,NA,NA,NA,B,Unidentified,0,NA,NA,NA,NA,NA,0,0
2007,RICE,,NA,NA,NA,10/22/2007,11/5/2007,9472,0,San Diego,NA,NA,NA,G,Misc,493,NA,NA,NA,NA,NA,0,0
2007,RIVER DAY ASSTMT RVCTAC1,,NA,NA,NA,4/28/2007,4/29/2007,0,448,Riverside,NA,NA,NA,B,Unidentified,0,NA,NA,NA,NA,NA,0,0
2007,TAR,,NA,NA,NA,8/10/2007,8/19/2007,5644,0,Fresno-Kings,NA,NA,NA,W,Arson,0,NA,NA,NA,NA,NA,0,0
2007,WHITMORE 3,,NA,NA,NA,10/9/2007,10/9/2007,44,0,Shasta-Trinity,NA,NA,NA,T,Equipment use,0,NA,NA,NA,NA,NA,0,0
2007,WITCH,,NA,NA,NA,10/21/2007,10/31/2007,197990,0,San Diego,NA,NA,NA,BGT,Equipment use,1735,NA,NA,NA,NA,NA,0,0
2007,ZACA,,NA,NA,Santa Barbara,7/4/2007,NA,240207,0,NA,NA,NA,NA,NA,Human,1,NA,NA,NA,NA,NA,0,0
2008,41,,CDF,Madera-Mariposa,NA,6/10/2008,6/11/2008,3300,NA,NA,NA,NA,NA,G,Equipment Use,0,NA,NA,NA,NA,NA,0,0
2008,85,,CDF,Sonoma-Lake-Napa,NA,6/5/2008,6/5/2008,322,NA,NA,NA,NA,NA,G,Equipment Use,0,NA,NA,NA,NA,NA,0,0
2008,5-8 CLIFF LIGHTNING,,CDF,Mendocino,NA,6/22/2008,7/13/2008,1000,NA,NA,NA,NA,NA,T,Lightning,0,NA,NA,NA,NA,NA,0,0
2008,ACOMA,,BLM,NA,San Bernardino,6/7/2008,6/10/2008,NA,356,NA,NA,NA,NA,G,Undetermined,0,CDD-6343,NA,NA,NA,1,0,0
2008,ALBION LIGHTNING,,CDF,Mendocino,NA,7/4/2008,7/8/2008,3000,NA,NA,NA,NA,NA,T,Lightning,0,NA,NA,NA,NA,NA,0,0
2008,ALBION RIVER LIGHTNING,,CDF,Mendocino,NA,6/20/2008,6/30/2008,1000,NA,NA,NA,NA,NA,T,Lightning,0,NA,NA,NA,NA,NA,0,0
2008,ALDER CREEK BEACH RD MAN,,CDF,Mendocino,NA,7/7/2008,7/7/2008,1000,NA,NA,NA,NA,NA,U,Lightning,0,NA,NA,NA,NA,NA,0,0
2008,AMERICAN RIVER COMPLEX,,USFS,NA,Placer,6/21/2008,7/30/2008,NA,20541,NA,NA,NA,NA,TB,Lightning,2,TNF-1011,NA,NA,NA,0,0,0
2008,ANGEL,,CC,NA,Marin,10/12/2008,10/14/2008,NA,303,NA,NA,NA,NA,B,Undetermined,1,MRN-2428,NA,NA,NA,0,0,0
2008,ANTELOPE,,USFS,NA,Tehama,6/22/2008,6/26/2008,NA,600,NA,NA,NA,NA,T,Lightning,0,LNF-2776,NA,NA,NA,0,0,0
2008,APACHE,,USFS,NA,Riverside,4/29/2008,5/4/2008,NA,769,NA,NA,NA,NA,TBG,Smoking,0,BDF-5147,NA,NA,NA,0,0,0
2008,AVENAL,,CDF,Fresno-Kings,NA,8/19/2008,8/20/2008,946,NA,NA,NA,NA,NA,G,Unidentified,0,NA,NA,NA,NA,NA,0,0
2008,AVOCADO,,CDF,Fresno-Kings,NA,5/20/2008,5/21/2008,1100,NA,NA,NA,NA,NA,G,Equipment Use,0,NA,NA,NA,NA,NA,0,0
2008,BASIN COMPLEX,,USFS,NA,Monterey,6/21/2008,7/27/2008,NA,162818,NA,NA,NA,NA,TB,Lightning,58,LPF-1649,NA,NA,NA,9,0,0
2008,BEAR WALLOW COMPLEX (KLAMATH THEATER),,USFS,NA,Siskiyou,6/22/2008,9/30/2008,NA,192038,NA,NA,NA,NA,TB,Lightning,0,KNF-3393,NA,NA,NA,0,2,0
2008,BIGHORN,,USFS,NA,Los Angeles,5/14/2008,5/21/2008,NA,490,NA,NA,NA,NA,B,Misc,0,ANF-1444,NA,NA,NA,0,0,0
2008,BLUFF,,CDF,San Bernardino,NA,3/16/2008,3/20/2008,680,NA,NA,NA,NA,NA,BG,Campfire,0,NA,NA,NA,NA,NA,0,0
2008,BREAKNECK,,CDF,Butte,NA,6/21/2008,7/9/2008,715,NA,NA,NA,NA,NA,T,Lightning,0,NA,NA,NA,NA,NA,0,0
2008,BROWN COMPLEX,,CDF,San Benito-Monterey,NA,6/21/2008,6/25/2008,3870,NA,NA,NA,NA,NA,G,Lightning,0,NA,NA,NA,NA,NA,0,0
2008,BRUSHY 1 LIGHTNING,,CDF,Mendocino,NA,6/21/2008,6/26/2008,391,NA,NA,NA,NA,NA,G,Lightning,0,NA,NA,NA,NA,NA,0,0
2008,BRUSHY 3 LIGHTNING,,CDF,Mendocino,NA,6/21/2008,7/13/2008,327,NA,NA,NA,NA,NA,G,Lightning,0,NA,NA,NA,NA,NA,0,0
2008,BRUSHY LIGHTNING,,CDF,Mendocino,NA,7/4/2008,7/15/2008,391,NA,NA,NA,NA,NA,U,Lightning,0,NA,NA,NA,NA,NA,0,0
2008,BURGER CREEK LIGHTNING,,CDF,Mendocino,NA,7/4/2008,7/12/2008,528,NA,NA,NA,NA,NA,T,Lightning,0,NA,NA,NA,NA,NA,0,0
2008,BUTCH LIGHTNING,,CDF,Mendocino,NA,7/4/2008,7/4/2008,2800,NA,NA,NA,NA,NA,T,Lightning,0,NA,NA,NA,NA,NA,0,0
2008,CAMP,,CDF,Butte,NA,8/13/2008,8/13/2008,47647,NA,NA,NA,NA,NA,T,Lightning,117,NA,NA,NA,NA,NA,0,0
2008,CANYON COMPLEX,,USFS,NA,Plumas,6/21/2008,9/30/2008,NA,47680,NA,NA,NA,NA,T,Lightning,3,PNF-0539,NA,NA,NA,0,0,0
2008,CASOOSE CREEK LIGHTNING,,CDF,Mendocino,NA,7/4/2008,7/4/2008,550,NA,NA,NA,NA,NA,T,Lightning,0,NA,NA,NA,NA,NA,0,0
2008,CHALK,,USFS,NA,Monterey,9/25/2008,10/29/2008,NA,16269,NA,NA,NA,NA,T,Misc,0,LPF-2754,NA,NA,NA,0,0,0
2008,CLIFF RIDGE B LIGHTNING,,CDF,Mendocino,NA,6/22/2008,7/12/2008,999,NA,NA,NA,NA,NA,T,Misc,0,NA,NA,NA,NA,NA,0,0
2008,CLOVER,,USFS,NA,Tulare,5/28/2008,7/20/2008,NA,15300,NA,NA,NA,NA,TB,Lightning,0,SQF-967,NA,NA,NA,0,0,0
2008,COLEMAN FISH HATCHERY,,CDF,Shasta-Trinity,NA,6/21/2008,7/2/2008,388,NA,NA,NA,NA,NA,T,Lightning,0,NA,NA,NA,NA,NA,0,0
2008,COLYEAR,,CDF,Tehama-Glenn,NA,5/6/2008,5/9/2008,1331,NA,NA,NA,NA,NA,B,Debris,0,NA,NA,NA,NA,NA,0,0
2008,"CONTROL BURN, GEYSERS",,LOCAL,NA,Lake,2/13/2008,2/13/2008,NA,400,NA,NA,NA,NA,G,Debris,0,LNU-1057,NA,NA,NA,0,0,0
2008,CORRAL,,CDF,Lassen-Modoc,NA,6/23/2008,7/7/2008,12500,NA,NA,NA,NA,NA,T,Lightning,0,NA,NA,NA,NA,NA,0,0
2008,CRAIG,,CDF,Butte,NA,8/3/2008,8/11/2008,2001,NA,NA,NA,NA,NA,TB,Unidentified,2,NA,NA,NA,NA,NA,0,0
2008,CUB COMPLEX,,USFS,NA,Lassen,6/21/2008,7/20/2008,NA,19718,NA,NA,NA,NA,T,Lightning,0,LNF-2713,NA,NA,NA,0,0,0
2008,DAUGHERTY GATE,,CDF,Mendocino,NA,6/21/2008,7/13/2008,3000,NA,NA,NA,NA,NA,T,Lightning,0,NA,NA,NA,NA,NA,0,0
2008,DEER PARK,,CDF,Sonoma-Lake-Napa,NA,10/10/2008,10/14/2008,300,NA,NA,NA,NA,NA,TB,Equipment Use,2,NA,NA,NA,NA,NA,0,0
2008,DEERHORN,,USFS,NA,Humboldt,9/8/2008,9/14/2008,NA,381,NA,NA,NA,NA,TBG,Undetermined,0,HIA-220,NA,NA,NA,0,0,0
2008,DINO IC,,CDF,Madera-Mariposa-Merced,NA,7/10/2008,7/11/2008,800,NA,NA,NA,NA,NA,G,Unidentified,0,NA,NA,NA,NA,NA,0,0
2008,DIXIE,,CDF,Lassen-Modoc,NA,7/2/2008,7/4/2008,350,NA,NA,NA,NA,NA,TBG,Lightning,0,NA,NA,NA,NA,NA,0,0
2008,DOME ROCK,,USFS,NA,Tuolumne,9/30/2008,11/15/2008,NA,919,NA,NA,NA,NA,T,Lightning,0,STF-2458,NA,NA,NA,0,0,0
2008,DONKEY MINE RD/OAK RU,,CDF,Shasta-Trinity,NA,6/21/2008,7/2/2008,557,NA,NA,NA,NA,NA,BG,Lightning,0,NA,NA,NA,NA,NA,0,0
2008,ELK,,CDF,Tulare,NA,8/14/2008,8/15/2008,600,NA,NA,NA,NA,NA,G,Arson,0,NA,NA,NA,NA,NA,0,0
2008,ELMORE,,USFS,NA,Shasta,9/7/2008,9/9/2008,NA,343,NA,NA,NA,NA,TB,Arson,0,SHF-1949,NA,NA,NA,0,0,0
2008,EMPIRE,,CDF,Butte,NA,8/13/2008,8/13/2008,2000,NA,NA,NA,NA,NA,T,Lightning,0,NA,NA,NA,NA,NA,0,0
2008,EO2A,,CDF,Shasta-Trinity,NA,6/21/2008,7/6/2008,1200,NA,NA,NA,NA,NA,B,Lightning,0,NA,NA,NA,NA,NA,0,0
2008,FLEA VALLEY,,CDF,Butte,NA,6/21/2008,6/21/2008,1248,NA,NA,NA,NA,NA,T,Lightning,0,NA,NA,NA,NA,NA,0,0
2008,FOXBOROUGH,,CDF,San Bernardino,NA,10/22/2008,10/22/2008,324,NA,NA,NA,NA,NA,BG,Incendiary,0,NA,NA,NA,NA,NA,0,0
2008,FREEWAY,,CDF,Riverside,NA,11/15/2008,11/22/2008,30305,NA,NA,NA,NA,NA,G,Structure,245,NA,NA,NA,NA,NA,0,0
2008,FREY,,CDF,Butte,NA,6/21/2008,7/28/2008,4000,NA,NA,NA,NA,NA,T,Lightning,0,NA,NA,NA,NA,NA,0,0
2008,GAP,,USFS,NA,Santa Barbara,7/1/2008,7/28/2008,NA,9443,NA,NA,NA,NA,T,Misc,4,LPF-1778,NA,NA,NA,0,0,0
2008,GATOS,,CDF,Fresno-Kings,NA,5/22/2008,5/22/2008,331,NA,NA,NA,NA,NA,G,Misc,0,NA,NA,NA,NA,NA,0,0
2008,GLADDING,,CDF,Nevada-Yuba-Placer,NA,9/1/2008,9/3/2008,1000,NA,NA,NA,NA,NA,G,Structure,16,NA,NA,NA,NA,NA,0,0
2008,GRAPEVINE,,CC,NA,Kern,6/6/2008,6/8/2008,NA,507,NA,NA,NA,NA,G,Undetermined,0,KRN-016886,NA,NA,NA,0,0,0
2008,GULCH,,USFS,NA,Shasta,9/7/2008,9/11/2008,NA,2847,NA,NA,NA,NA,TB,Equipment Use,0,SHF-1944,NA,NA,NA,0,0,0
2008,HARDY,,CDF,Mendocino,NA,6/30/2008,6/30/2008,5581,NA,NA,NA,NA,NA,TBG,Lightning,0,NA,NA,NA,NA,NA,0,0
2008,HELLS HALF COMPLEX,,USFS,NA,Humboldt,6/20/2008,7/28/2008,NA,15146,NA,NA,Trinity,NA,TB,Lightning,1,SRF-1123,NA,NA,NA,0,0,0
2008,HIDDEN,,NP,NA,Tulare,9/10/2008,9/30/2008,NA,3668,NA,NA,NA,NA,T,Lightning,0,KNP-0035,NA,NA,NA,0,0,0
2008,HONEY BEE,,USFS,NA,Tulare,5/6/2008,5/23/2008,NA,1225,NA,NA,NA,NA,TB,Lightning,0,INF-282,NA,NA,NA,0,0,0
2008,HORSE LIGHTNING,,CDF,Mendocino,NA,7/4/2008,7/8/2008,1000,NA,NA,NA,NA,NA,BG,Unidentified,0,NA,NA,NA,NA,NA,0,0
2008,HUMBOLDT,,CDF,Butte,NA,6/11/2008,6/16/2008,23344,NA,NA,NA,NA,NA,G,Arson,351,NA,NA,NA,NA,NA,0,0
2008,HUMMING BIRD,,CDF,Santa Clara,NA,6/21/2008,6/24/2008,750,NA,NA,NA,NA,NA,B,Lightning,0,NA,NA,NA,NA,NA,0,0
2008,HWY 152,,CDF,Madera-Mariposa-Merced,NA,7/21/2008,7/21/2008,700,NA,NA,NA,NA,NA,G,Unidentified,0,NA,NA,NA,NA,NA,0,0
2008,IGO 13,,CDF,Shasta-Trinity,NA,6/21/2008,7/24/2008,600,NA,NA,NA,NA,NA,T,Lightning,0,NA,NA,NA,NA,NA,0,0
2008,IGO 15,,CDF,Shasta-Trinity,NA,6/21/2008,7/24/2008,1200,NA,NA,NA,NA,NA,T,Lightning,0,NA,NA,NA,NA,NA,0,0
2008,IGO 16,,CDF,Shasta-Trinity,NA,6/21/2008,7/24/2008,4800,NA,NA,NA,NA,NA,T,Lightning,0,NA,NA,NA,NA,NA,0,0
2008,IGO 17,,CDF,Shasta-Trinity,NA,6/21/2008,7/24/2008,2400,NA,NA,NA,NA,NA,T,Lightning,0,NA,NA,NA,NA,NA,0,0
2008,IGO 18,,CDF,Shasta-Trinity,NA,6/21/2008,7/24/2008,4200,NA,NA,NA,NA,NA,T,Lightning,0,NA,NA,NA,NA,NA,0,0
2008,IGO 6,,CDF,Shasta-Trinity,NA,6/21/2008,7/24/2008,4200,NA,NA,NA,NA,NA,T,Lightning,0,NA,NA,NA,NA,NA,0,0
2008,INDIANS,,USFS,NA,Monterey,6/8/2008,7/10/2008,NA,81378,NA,NA,NA,NA,TBG,Campfire,15,LPF-1491,NA,NA,NA,1,0,0
2008,IRON COMPLEX & ALPS COMPLEX,,USFS,NA,Trinity,6/21/2008,9/9/2008,NA,105805,NA,NA,NA,NA,TBG,Lightning,2,SHF-1057,NA,NA,NA,1,9,0
2008,JACK,,USFS,NA,Siskiyou,8/17/2008,8/22/2008,NA,6900,NA,NA,NA,NA,BG,Lightning,0,BNP-437,NA,NA,NA,0,0,0
2008,JACK SMITH LIGHTNING,,CDF,Mendocino,NA,6/21/2008,7/13/2008,3000,NA,NA,NA,NA,NA,T,Lightning,0,NA,NA,NA,NA,NA,0,0
2008,JACK SMITH LIGHTNING,,CDF,Mendocino,NA,7/4/2008,7/15/2008,2000,NA,NA,NA,NA,NA,BG,Unidentified,0,NA,NA,NA,NA,NA,0,0
2008,JACKSON,,LOCAL,NA,Sacramento,6/10/2008,6/12/2008,NA,6400,NA,NA,NA,NA,NA,Undetermined,0,AEU-10884,NA,NA,NA,0,0,0
2008,JAMESON LIGHTNING,,CDF,Mendocino,NA,7/4/2008,7/13/2008,925,NA,NA,NA,NA,NA,U,Lightning,0,NA,NA,NA,NA,NA,0,0
2008,JOHNSON VMP,,CDF,Riverside,NA,5/28/2008,5/29/2008,424,NA,NA,NA,NA,NA,G,"Debris, veg burn",0,NA,NA,NA,NA,NA,0,0
2008,JUAN CREEK LIGHTNING,,CDF,Mendocino,NA,6/27/2008,7/15/2008,450,NA,NA,NA,NA,NA,BG,Unidentified,0,NA,NA,NA,NA,NA,0,0
2008,JULIETT,,MIL,NA,San Diego,10/13/2008,10/17/2008,NA,4026,NA,NA,NA,NA,BG,Undetermined,0,MCP-2699,NA,NA,NA,0,0,0
2008,LACKERMAN,,CDF,Butte,NA,10/23/2008,10/23/2008,1310,NA,NA,NA,NA,NA,T,Lightning,0,NA,NA,NA,NA,NA,0,0
2008,LAGRANGE,,CDF,Tuolumne-Calaveras,NA,6/10/2008,6/12/2008,1346,NA,NA,NA,NA,NA,G,Equipment Use,2,NA,NA,NA,NA,NA,0,0
2008,LAKEHEAD,,CDF,Shasta-Trinity,NA,6/21/2008,8/23/2008,27936,NA,NA,NA,NA,NA,B,Lightning,12,NA,NA,NA,NA,NA,0,0
