FID,OBJECTID,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,COMMENTS,REPORT_AC,GIS_ACRES,C_METHOD,OBJECTIVE,FIRE_NUM,Shape_Leng,Shape_Area,Region_rb,DPA_rb,Start_rb,Cause_rb,County_rb,County2_rb,County3_rb,DPA2_rb,Firefighte,Total_dama,OID_,Fire_rb,Expect_shp,Ranger_rb,Ranger2_rb,Contain_rb,CDFacre_rb,Otherac_rb,Totalac_rb,Veg_rb,Destroyed,Inci_rb,Forest_rb,Damaged,Civilian,Year,NLCD_11,NLCD_21,NLCD_22,NLCD_23,NLCD_24,NLCD_31,NLCD_41,NLCD_42,NLCD_43,NLCD_52,NLCD_71,NLCD_81,NLCD_82,NLCD_90,NLCD_95,NLCD_0,NLCD_12,WUI_area
341,5903,CA,CCO,SBC,GAVIOTA,00000000,1981-07-11,NA,7,NA,0,90.12480164,0,1,00000000,3348.676442,364722.1655,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5196,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1981,0,15.122851,19.570748,17.346800000000002,4.225502,0,0,4.892687,10.452559,15.567641,0,0,0,2.001554,0,0,0,23.13798
342,5905,CA,CCO,SBC,CAT,00000000,1984-05-25,NA,14,NA,0,1011.5,0,1,00000000,7813.987688,4093399.384,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5198,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1984,0,4.447897,1.334369,0,0,0,0,18.903564,22.017092,424.10701,518.624829,0,21.127512,0,0,0,0,13.6649
344,5908,CA,CCO,SBC,CEBRIAN,00000000,1993-08-17,NA,14,NA,0,645.1619873,0,1,00000000,7262.02255,2610879.91,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5201,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1993,0,11.342138,0,0,0,0.44479,0,0,0,0,584.00892,31.135281,17.124405,0,0,0,0,45.50851
345,5963,CA,CCO,MRN,RUBICON,00001417,1988-10-09,NA,14,NA,0,207.1609955,0,1,00000049,4690.303119,838349.2227,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5204,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1988,0,0.889579,0,0.44479,0,0,0,36.472758,23.573856,117.202095,3.113528,0,0,0,0,0,0,0.64991
346,5964,CA,CCO,MRN,IDLEBERRY,00000877,1988-07-03,NA,14,NA,0,110.8939972,0,1,00000023,3190.573935,448772.0856,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5205,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1988,0,27.799358,3.335923,0.889579,0,0,4.670292,1.111974,22.017092,24.24104,26.909779,0,0,0,0,0,0,5.66135
353,6021,CA,CCO,LAC,PICO FIRE,00927329,1989-07-14,NA,14,NA,0,84.94819641,0,1,00000089,4541.154843,343772.9599,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5226,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1989,0,7.78382,10.674954,8.006215,0,0,0,0,1.334369,53.819558,2.891133,0,0,0,0,0,0,81.27401
354,6022,CA,CCO,LAC,BLACK FIRE,00827519,1989-10-29,NA,14,NA,0,169.5310059,0,1,00000089,5101.530326,686066.0008,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5227,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1989,0,3.335923,0,0,0,0,0,0,0,167.018545,0.222395,0,0,0,0,0,0,23.55897
355,6023,CA,CCO,LAC,TERREBONNE FIRE,00728659,1989-11-19,NA,14,NA,0,207.2769928,0,1,00000089,3642.775105,838819.4192,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5228,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1989,0,10.897348,0,0,0,0,0,0,0,195.929877,0,0,0,0,0,0,0,152.42347
356,6024,CA,CCO,LAC,PACIFIC FIRE,00829919,1989-10-29,NA,14,NA,0,3180.399902,0,1,00000089,19618.14545,12870635.97,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5229,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1989,0,125.6531,33.136835,4.225502,0,0.222395,0,0,0.222395,2985.873478,1.334369,0,0,25.353015,3.335923,0,0,16.91594
357,6025,CA,CCO,LAC,ONYX FIRE,00681467,1989-07-28,NA,14,NA,0,326.2969971,0,1,00000189,6112.375338,1320478.074,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5230,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1989,0,59.824219,10.230164,0.44479,0,0,0,0,0,241.520825,10.897348,0,2.891133,0,0,0,0,82.79508
358,6026,CA,CCO,LAC,TURNBULL FIRE,00929114,1989-07-03,NA,14,NA,0,1229.140015,0,1,00000489,14441.10683,4974156.714,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5231,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1989,0,195.929877,17.346800000000002,0.889579,0,10.452559,0,106.527141,161.681068,684.753794,48.926871,0.222395,0,2.001554,0.222395,0,0,375.76395
366,6258,CA,CCO,LAC,AZUSA FIRE 26 ACRES,00000000,1992-06-29,NA,14,NA,0,35.47290039,0,1,00000000,2076.141866,143553.8989,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5252,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1992,0,1.556764,6.671846,1.556764,0.44479,0,0,0.222395,3.113528,21.794697,0,0,0,0,0,0,0,0.02492
367,6261,CA,CCO,LAC,LA TUNA FIRE 6 AC,00000000,1992-06-22,NA,14,NA,0,6.022540092,0,1,00000000,733.3694905,24372.34877,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5255,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1992,0,0,0,0,0,0,0,0,0,0,5.337477,0,0,0,0,0,0,6.02254
372,6316,CA,CCO,LAC,NA,00000000,1980-01-03,NA,14,NA,0,5.632659912,0,1,00000000,675.3895039,22794.56775,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5274,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1980,0,0.44479,0,0,0,0,0,0,0,5.559872,0,0,0,0,0,0,0,3.21353
373,6317,CA,CCO,LAC,NA,00000000,1980-08-20,NA,14,NA,0,7.174449921,0,1,00000000,919.1791071,29033.97906,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5275,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1980,0,3.780713,0,0,0,0,0,0,0,3.335923,0,0,0,0,0,0,0,6.15262
374,6318,CA,CCO,LAC,NA,00000000,1980-07-06,NA,14,NA,0,64.61579895,0,1,00000000,2255.013686,261490.9671,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5276,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1980,0,4.225502,0.44479,0,0,1.556764,0,0,0,12.676507,45.368553,0,0,0,0,0,0,61.55691
375,6320,CA,CCO,LAC,FOOTHILL FIRE,00316027,1980-11-15,NA,14,NA,0,267.4169922,0,1,00004175,4803.585159,1082199.147,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5278,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1980,0,24.24104,0.222395,0,0,0,0,0,0,40.031076,201.712144,0,0,0,0,0,0,200.77951
376,6321,CA,CCO,LAC,STABLE FIRE,00711897,1980-11-15,NA,14,NA,0,6048.669922,0,1,00000324,35104.96903,24478082.54,VI,USFS,NA,Cooking Fire,NA,NA,NA,NA,0,65,5279,STABLE,0,San Berrdino,NA,NA,0,6066,6066,B,65,NA,NA,0,0,1980,0,324.9189,90.9595,3.780713,0,4.670292,0,546.646582,341.37612,3696.647472,1023.905966,6.894241,0.222395,6.449451,0,0,0,917.30318
389,6540,CA,CCO,MRN,SAN RAFAEL HILL,00001204,2000-07-23,NA,14,NA,0,8.029999733,0,1,00000000,931.1446586,32496.2757,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5304,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,2000,0,2.001554,3.558318,0,0,0,0.222395,0,0,1.111974,0.222395,0,0,0,0,0,0,2.74801
390,6541,CA,CCO,MRN,SAN RAFAEL HILL,00000968,2001-06-04,NA,14,NA,0,9.797530174,0,1,00000000,1023.516333,39649.21531,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5305,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,2001,0,6.004661,0.44479,0,0,0,0,0,0,0,2.446344,0,0,0,0,0,0,0.21129
393,6549,CA,CCO,ORC,TELEGRAPH,00000000,NA,NA,14,NA,0,1634.900024,0,1,00000000,14405.68947,6616185.712,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5313,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1985,0,57.60027,0,0,0,0,0,0.44479,16.90201,1538.082897,22.017092,0,0,0,0,0,0,42.83016
394,6550,CA,CCO,ORC,ORTEGA,00000000,NA,NA,14,NA,0,2471.110107,0,1,00000000,14028.33035,10000221.62,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5314,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1988,5.337477,59.157034,68.497619,18.458774,0.44479,71.611147,0,2.891133,0.222395,1582.117081,627.375918,7.116636,0,14.455666,12.009323,0,0,93.47144
395,6551,CA,CCO,ORC,YORBA,00000000,NA,NA,14,NA,0,7883.509766,0,1,00000000,30789.71117,31903450.09,III,CDF,7/12/1990,Playing with fire,NA,NA,NA,NA,0,1,5315,SHULTZ (YORBA),0,San Berrdino,NA,7/13/1990,6040,0,6040,G,1,NA,NA,0,0,1990,2.223949,166.35136,117.202095,118.091674,0.222395,0,0,7.116636,27.799358,5587.671022,624.484785,0,0,24.24104,24.24104,0,0,1109.05334
396,6553,CA,CCO,ORC,MODJESKA,00000000,NA,NA,14,NA,0,1017.580017,0,1,00000000,24006.07003,4118003.608,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5317,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1984,0,26.464989,2.223949,0,0,0,0,0,2.001554,982.095731,5.337477,0,0,0,0.222395,0,0,103.9072
397,6557,CA,CCO,MRN,BIG ROCK,00000973,1987-07-03,NA,14,NA,0,406.8160095,0,1,00000027,8151.575068,1646325.188,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5319,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1987,0,0,0,0,0,0,6.004661,44.701368,77.393414,185.477319,92.961054,0,0,0,0,0,0,1.10368
414,6934,CA,CCO,MRN,JUVENILE HALL,00001310,1982-09-29,NA,14,NA,0,115.0370026,0,1,00000043,3081.293887,465537.9423,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5390,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1982,0,0.222395,0.44479,0,0,0,0,1.111974,15.345246,67.830434,23.796251,0,0,0,0,0,0,0.8031
415,6967,CA,CCO,LAC,NA,00000000,1986-07-19,NA,14,NA,0,22.69050026,0,1,00000000,1304.312647,91825.22306,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5393,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1986,0,12.454113,1.779159,1.334369,0,0,0,0,0,7.116636,0,0,0,0,0,0,0,0.36205
416,6988,CA,CCO,KRN,BLACK GULCH,00000000,1999-03-31,NA,14,NA,0,3511.73999,0,1,00000000,20524.67314,14211508.19,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5400,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1999,0,0,0,0,0,0,10.897348,273.768081,14.010877,2633.6000089999998,487.044758,0,0,0,0,0,0,0.47264
426,7009,CA,CCO,VNC,HOLSER INCIDENT,00018889,1999-07-17,NA,14,NA,0,2526.110107,0,1,00000000,14578.57072,10222814.86,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5421,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1999,0,42.47742,0.222395,0,0,0,0,8.895795,4.447897,1570.552547,890.913835,0,0,0.667185,9.785374,0,0,0.15352
434,7037,CA,CCO,LAC,DAM FIRE/USFS,00USFS0F,1980-09-02,NA,14,NA,0,7848.359863,0,1,I00000RE,28429.35589,31761177.2,VI,NF,NA,Other Rec.,NA,NA,NA,NA,0,0,5448,DAM,0,San Berrdino,NA,NA,0,5800,5800,B,0,NA,NA,0,0,1980,0,178.583078,15.790036,0.222395,0,0,0,139.219186,900.921604,6555.088691,20.682723,0,0,35.360784,0,0,0,1.6094
446,7278,CA,CCO,MRN,FREDRICK,00001000,1980-08-02,NA,14,NA,0,122.487999,0,1,00000072,3449.89541,495690.5891,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5480,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1980,0,2.668738,3.335923,0.667185,0,0,0,0.889579,4.447897,3.113528,2.891133,0,0,0,0,0,0,6.94817
456,7378,CA,CCO,VNC,PIRU,00000105,1988-07-01,NA,14,NA,0,12071,0,1,00000000,76907.36268,48849562.33,III,CC,9/3/1988,Lightning,NA,NA,NA,NA,0,0,5498,PRIU,0,Ventura County,LA County,NA,0,12500,12500,B,0,NA,NA,0,0,1988,0,292.671644,87.178788,108.528695,31.357676,77.615808,0,63.160142,18.236379,9107.069785,2006.668881,0.222395,29.800912,0,2.446344,0,0,690.73532
457,7385,CA,CCO,MRN,CENTER,00001494,1997-10-06,NA,14,NA,0,98.94879913,0,1,00000027,3088.010007,400431.5054,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5504,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1997,0,2.223949,0.44479,0,0,0,0,6.227056,9.11819,39.363891,41.810235,0,0,0,0,0,0,1.69824
461,7394,CA,CCO,LAC,GODDE FIRE,00009921,1997-06-29,NA,14,NA,0,85.49490356,0,1,00020000,3156.488931,345985.5394,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5509,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1997,0,0.222395,0.889579,0.44479,0,0,0,0,0,10.452559,6.449451,0,0,0,0,0,0,73.48456
484,7919,CA,CCO,LAC,NA,00000000,1979-06-14,NA,14,NA,0,10.34920025,0,1,00000000,861.503212,41881.62497,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5581,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1979,0,0,0,0,0,0,0,0,0,10.230164,0,0,0,0,0,0,0,9.59796
485,7920,CA,CCO,LAC,NA,00000000,1979-09-04,NA,14,NA,0,4.632760048,0,1,00000000,542.1020355,18748.12188,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5582,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1979,0,2.668738,1.111974,1.111974,0,0,0,0,0,0,0,0,0,0,0,0,0,4.63276
486,7921,CA,CCO,LAC,NA,00000000,1979-07-15,NA,14,NA,0,4.060279846,0,1,00000000,624.5728521,16431.36518,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5583,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1979,0,2.446344,0.222395,0,0,0,0,0,0,1.111974,0,0,0,0,0,0,0,1.74159
487,7934,CA,CCO,LAC,NA,00000000,1982-07-14,NA,14,NA,0,11.71969986,0,1,00000000,884.32935,47427.9148,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5595,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1982,0,0,0,0,0,0,0,0,0,12.231718,0,0,0,0,0,0,0,11.71969
500,8064,CA,CCO,LAC,DERBY FIRE,00001521,1998-09-19,NA,14,NA,0,362.2579956,0,1,00046000,7489.897737,1466006.427,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5623,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1998,0,27.132174,5.782267,0.889579,0,0,0,0,0,292.226855,34.915994,0,0,0,0,0,0,44.67164
501,8068,CA,CCO,LAC,GODDE FIRE,00001205,1998-07-30,NA,14,NA,0,90.56749725,0,1,00025000,3261.041438,366513.7556,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5627,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1998,0,0.44479,0.667185,0,0,0,0,0,0,23.351461,18.236379,0,0,0,0,0,0,25.58146
512,8118,CA,CCO,LAC,CAMINITO FIRE 2 AC,00000000,1993-05-22,NA,14,NA,0,1.613379955,0,1,00000000,429.860957,6529.13255,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5656,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1993,0,0,0,0,0,0,0,0,0,1.779159,0,0,0,0,0,0,0,0.01186
513,8119,CA,CCO,LAC,BUTTONWOOD FIRE 3 AC,00000000,1993-06-01,NA,14,NA,0,6.286200047,0,1,00000000,598.231531,25439.33856,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5657,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1993,0,1.556764,0.667185,0,0,0,0,0,0,4.003108,0.222395,0,0,0,0,0,0,6.2862
520,8136,CA,CCO,LAC,NA,00000000,1989-12-08,NA,14,NA,0,22.2071991,0,1,00000000,1200.298957,89869.43836,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5674,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1989,0,0.222395,0,0,0,20.015538,0,0,0,0,1.556764,0,0,0,0,0,0,22.13739
531,8156,CA,CCO,LAC,LINDA FIRE,00933789,1985-06-19,NA,14,NA,0,203.8130035,0,1,00000485,7003.919738,824802.234,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5694,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1985,0,30.245702,64.716906,18.236379,0,1.334369,0,0,0,64.939301,23.351461,0.222395,0,0,0,0,0,175.98011
541,8266,CA,CCO,ORC,CARBON,00021749,NA,NA,14,NA,0,757.4310303,0,1,00000000,8199.686262,3065214.566,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5728,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1994,0,28.244148,5.559872,0,0,0,0,0,0,679.193922,46.035737,0,0,0,0,0,0,83.58559
543,8269,CA,CCO,KRN,CHEVRON,00000000,1994-05-30,NA,1,NA,0,1231.98999,0,1,00000000,11984.80492,4985693.74,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5731,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1994,0,41.14305,3.558318,8.22861,0.44479,2.001554,0,0,0,0.889579,1174.46729,0,0.667185,0,0,0,0,57.74954
548,8306,CA,CCO,VNC,CONEJO GRADE,00000000,1979-11-30,NA,14,NA,0,150.1239929,0,1,00000000,3478.84539,607530.8573,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.82201
556,8322,CA,CCO,LAC,WEST FIRE NO II,00951115,1995-07-28,NA,14,NA,0,499.618988,0,1,00000020,8919.057077,2021886.928,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5757,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1995,0,46.702922,0,0,0,0,0,0,0,428.554908,21.127512,1.556764,0,0,0,0,0,152.73581
557,8324,CA,CCO,LAC,110TH FIRE,00951435,1995-09-23,NA,14,NA,0,321.3110046,0,1,00000039,18009.43429,1300300.42,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5759,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1995,0,3.558318,0,0,0,0,0,0,0,8.451005,2.446344,306.015336,0,0,0,0,0,8.60302
558,8327,CA,CCO,LAC,SAN MARTINEZ FIRE,00000000,1995-07-29,NA,14,NA,0,2.837539911,0,1,00000000,418.4585482,11483.1203,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5762,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1995,0,0,0,0,0,0,0,0,0,2.668738,0,0,0,0,0,0,0,2.83754
559,8332,CA,CCO,LAC,KINNELOA FIRE,00000000,1995-07-07,NA,14,NA,0,23.55999947,0,1,00000000,1261.52759,95343.76017,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5767,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1995,0,0.667185,0,0,0,0,0,0,0,22.906671,0,0,0,0,0,0,0,22.40906
560,8334,CA,CCO,LAC,POMONA FIRE,00000000,1995-08-30,NA,14,NA,0,22.41180038,0,1,00000000,1265.209364,90697.29205,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5769,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1995,0,2.446344,0.44479,0,0,0,0,0,0,19.348353,0,0,0,0,0,0,0,22.37762
561,8335,CA,CCO,LAC,DESERT FIRE,00000000,1995-07-02,NA,14,NA,0,245.6349945,0,1,00000000,5800.131625,994049.7536,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5770,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1995,0,11.786928,0,0,0,1.334369,0,0,0,224.84121,7.561425,0,0,0,0,0,0,27.61859
567,8402,CA,CCO,LAC,NA,00000000,1979-09-07,NA,14,NA,0,2.483109951,0,1,00000000,419.97357,10048.77871,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5788,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1979,0,1.334369,1.334369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48311
568,8403,CA,CCO,LAC,NA,00000000,1979-06-04,NA,14,NA,0,33.86500168,0,1,00000000,2890.000132,137046.6214,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5789,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1979,0,5.559872,16.90201,9.785374,0,0,0,0,0,0,0.889579,0,0,0,0,0,0,18.11491
569,8405,CA,CCO,LAC,NA,00000000,1979-07-09,NA,14,NA,0,45.74810028,0,1,00000000,2494.159198,185135.8403,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5791,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1979,0,10.007769,20.237933,10.897348,0,0,0,0.889579,0,4.225502,0,0,0,0,0,0,0,45.74806
570,8408,CA,CCO,LAC,NA,00000000,1979-07-15,NA,14,NA,0,3.797650099,0,1,00000000,598.3596158,15368.52617,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5794,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1979,0,0,0.667185,0.222395,0,0,0,0,0,2.668738,0,0,0,0,0,0,0,0.3586
571,8409,CA,CCO,LAC,NA,00000000,1979-06-19,NA,14,NA,0,93.96700287,0,1,00000000,2600.509938,380271.129,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5795,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1979,0,5.559872,1.779159,0,0,0,0,0,0,85.177234,1.556764,0,0,0,0,0,0,93.54454
572,8411,CA,CCO,LAC,NA,00000000,1979-05-08,NA,14,NA,0,54.10010147,0,1,00000000,2411.625666,218935.3189,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5797,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1979,0,13.788482,16.679615,1.779159,0,0,0,0,0,3.113528,18.681169,0,0,0,0,0,0,53.70437
573,8412,CA,CCO,LAC,NA,00000000,1979-07-17,NA,14,NA,0,58.57099915,0,1,00000000,2234.450846,237028.3001,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5798,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1979,0,5.559872,0.667185,0,0,0,0,0,0,36.472758,15.345246,0,0,0,0,0,0,58.54826
574,8413,CA,CCO,LAC,NA,00000000,1979-12-15,NA,14,NA,0,2.637069941,0,1,00000000,370.9625757,10671.86364,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5799,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1979,0,0.889579,0,0,0,0,0,0,0,1.334369,0,0,0,0,0,0,0,0.73482
575,8418,CA,CCO,LAC,NA,00000000,1979-08-23,NA,14,NA,0,10.98200035,0,1,00000000,787.3245276,44442.62561,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5804,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1979,0,0,0,0,0,0,0,0,0,11.119743,0,0,0,0,0,0,0,0.56733
576,8419,CA,CCO,LAC,THE VERDALE FIRE,00937624,1987-05-14,NA,14,NA,0,349.0029907,0,1,00000787,7719.457033,1412365.692,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5805,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1987,0,0.44479,0.222395,0,0,0,0,0.44479,0,158.12275,43.589394,0,0,0,0,0,0,317.09565
577,8420,CA,CCO,LAC,AGOURA FIRE,00891443,1987-09-01,NA,14,NA,0,163.197998,0,1,00001687,5945.178234,660440.7585,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5806,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1987,0,0,0,0,0,0,0,0,0,161.458673,1.111974,0,0,0,0,0,0,74.28974
578,8421,CA,CCO,LAC,NA,00000000,1987-09-03,NA,14,NA,0,152.3840027,0,1,00000000,5927.813598,616677.5263,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5807,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1987,0,0.222395,0,0,0,0,0,0,0,20.237933,0,0,0,0,0,0,0,79.11615
579,8424,CA,CCO,LAC,NA,00000000,1987-04-21,NA,14,NA,0,7.755599976,0,1,00000000,996.5097773,31385.81418,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5808,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1987,0,1.556764,0.889579,0,0,0,0,0,0,3.558318,2.001554,0,0,0,0,0,0,7.58484
580,8425,CA,CCO,LAC,NA,00000000,1987-04-19,NA,14,NA,0,118.9449997,0,1,00000000,3346.745009,481351.9454,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5809,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1987,0,25.13062,35.583179,23.129066,0,0,0,0,0,20.905117,14.455666,0,0,0,0,0,0,108.78353
581,8426,CA,CCO,LAC,NA,00000000,1987-08-09,NA,14,NA,0,141.3769989,0,1,00000000,4212.976291,572132.6337,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5810,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1987,0,4.670292,0.667185,0,0,0,0,0,0,17.124405,117.869279,0,0,0,0,0,0,17.01983
582,8427,CA,CCO,LAC,NA,00000000,1987-05-04,NA,14,NA,0,56.92050171,0,1,00000000,2542.689458,230349.2182,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5811,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1987,0,2.668738,0.44479,0,0,0,0,0,0,54.264347,0,0,0,0,0,0,0,26.12078
593,8868,CA,CCO,MRN,DEXTER #2,00001024,1986-07-06,NA,14,NA,0,74.1006012,0,1,00000034,2202.001851,299874.3562,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5862,NA,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,1986,0,1.334369,0.44479,0,0,0,0,14.455666,5.559872,27.799358,23.573856,0,0,0,0,0,0,0.24666
