Year,FIRE_NAME,Damaged_structures,Destroyed_structures,Ranger_unit,Start,Incident_number,County,County2,Region,Ranger_unit2,National_forest,County3,Fire_name2,DPA,DPA2,CDF_acres_burned,Other_acres_burned,Veg_type,Cause,Firefighter_fatalities,Civilian_fatalities,Contained
2008,MOON,0,0,Shasta-Trinity,6/21/08,NA,NA,NA,NA,NA,NA,NA,NA,CDF,NA,6030,NA,T,Lightning,0,0,8/9/08
2001,MOORE,0,0,Calaveras,10/27/01,NA,NA,NA,Sierra,NA,NA,NA,NA,CDF,NA,580,NA,T,Undetermined,0,0,10/31/01
1979,MORAZOLLI,0,0,San Benito-Monterey,7/18/79,NA,NA,NA,V,NA,NA,NA,NA,CDF,NA,469,0,B,Equipment use,NA,NA,7/18/79
1981,MORENO,0,0,San Diego,7/3/81,NA,NA,NA,VI,NA,NA,NA,NA,CDF,NA,3108,0,B,Equipment use,NA,NA,7/3/81
1995,MORENO-S-1046,0,0,Riverside,7/23/95,NA,NA,NA,South,NA,NA,NA,NA,CDF,NA,762,NA,B,Smoking,0,0,7/23/95
2013,MORGAN,0,0,NA,9/8/13,SCU-5452,Contra Costa,NA,NA,NA,NA,NA,NA,CDF,NA,3100,NA,G,Human,0,0,9/14/13
2000,MORGAN,0,2,Lake-Napa,7/26/00,NA,NA,NA,Coast,NA,NA,NA,NA,CDF,NA,3283,NA,WB,Undetermined,0,0,7/27/00
1983,MORGAN VALLEY,0,0,Lake-Napa,9/19/83,NA,NA,NA,I,NA,NA,NA,NA,CDF,NA,500,0,B,Arson,NA,NA,9/20/83
1979,MORONGO #14,0,0,Riverside,5/31/79,NA,NA,NA,VI,NA,NA,NA,NA,CDF,NA,1279,0,B,Arson,NA,NA,5/31/79
1979,MORONGO #21,0,0,Riverside,6/3/79,NA,NA,NA,VI,NA,NA,NA,NA,CDF,NA,3205,245,B,Lightning,NA,NA,6/9/79
1981,MORONGO #28 & 29,0,0,Riverside,8/4/81,NA,NA,NA,VI,NA,NA,NA,NA,CDF,NA,300,0,B,Arson,NA,NA,8/5/81
1983,MORONGO #3,0,0,Riverside,6/6/83,NA,NA,NA,VI,NA,NA,NA,NA,CDF,NA,316,0,B,Arson,NA,NA,6/6/83
1979,MORONGO #54,0,0,Riverside,8/2/79,NA,NA,NA,VI,NA,NA,NA,NA,CDF,NA,550,0,B,Smoking,NA,NA,8/2/79
1984,MORRETTI,0,0,San Luis Obispo,5/29/84,NA,NA,NA,V,NA,NA,NA,NA,CDF,NA,1330,NA,BG,Lightning,NA,NA,5/30/84
1990,MORRETTIS,0,5,San Diego,6/28/90,NA,NA,NA,III,NA,NA,NA,NA,BIA,NA,2510,1840,GB,Arson,NA,NA,6/30/90
1987,MORSE,0,37,NA,5/31/87,NA,Monterey,NA,NA,NA,NA,NA,NA,CDF,NA,160,NA,NA,Campfire,0,NA,6/1/87
2015,MORTAR,0,0,NA,4/28/15,MCP-1210,San Diego,NA,NA,NA,NA,NA,NA,DOD,NA,NA,800,B,Undetermined,0,0,4/29/15
2011,MOTOR,0,0,NA,8/25/11,SNF-002117,Mariposa,NA,NA,NA,NA,NA,NA,USFS,NA,NA,5230,B,Equipment Use,0,0,10/1/11
2013,MOUNTAIN,1,23,NA,7/15/13,RRU-71832,Riverside,NA,NA,NA,NA,NA,NA,CDF,NA,27531,NA,TB,Electrical power,0,0,7/31/13
2003,MOUNTAIN,0,44,Riverside,10/26/03,NA,NA,NA,South,NA,NA,NA,NA,CDF,NA,10000,NA,GB,Equipment use,NA,NA,10/29/03
1992,MUD,0,0,Lassen-Modoc,8/12/92,NA,NA,NA,II,NA,NA,NA,NA,CDF,NA,891,594,T,Lightning,0,0,8/15/92
2017,MUD,0,0,NA,8/29/17,NOD-5152,Lassen,NA,NA,NA,NA,NA,NA,BLM,NA,NA,6042,G,Lightning,0,0,9/1/17
1990,MUD,0,2,Tehama-Glenn,8/8/90,NA,NA,NA,II,NA,NA,NA,NA,CDF,NA,4500,NA,W,Lightning,NA,NA,8/10/90
1983,MUNJAR,0,0,Butte,6/17/83,NA,NA,NA,II,NA,NA,NA,NA,CDF,NA,4220,0,GAP,Debris,NA,NA,6/17/83
1995,MURRAY,0,0,Tuolumne-Calaveras,10/6/95,NA,NA,NA,South,NA,NA,NA,NA,CDF,NA,500,NA,BW,Misc,0,0,10/8/95
1985,MURRER,0,0,Lassen-Modoc,7/8/85,NA,NA,NA,II,NA,NA,NA,NA,CDF,NA,1055,NA,T,Smoking,NA,NA,7/10/85
1981,MURRIETA,0,2,Riverside,6/15/81,NA,NA,NA,VI,NA,NA,NA,NA,CDF,NA,8544,0,BGA,Arson,NA,NA,6/17/81
2002,MUSSOLINI,0,0,Siskiyou,7/13/02,NA,NA,NA,Cascade,NA,NA,NA,NA,CDF,NA,3260,NA,GT,Equipment use,0,0,7/16/02
2009,MUSTANG,0,0,Stanislaus,5/13/09,NA,NA,NA,NA,NA,NA,NA,NA,CDF,NA,570,NA,G,Debris,0,0,5/16/09
1999,MUSTY #1,0,0,Butte,8/23/99,NA,NA,NA,Coast,NA,NA,NA,NA,CDF,NA,500,NA,GB,Lightning,0,0,8/26/99
1999,MUSTY #2,0,0,Butte,8/23/99,NA,NA,NA,Coast,NA,NA,NA,NA,CDF,NA,500,NA,TB,Lightning,0,0,8/25/99
1999,MUSTY #3,2,7,Butte,8/23/99,NA,NA,NA,Coast,NA,NA,NA,NA,CDF,NA,13652,NA,TB,Lightning,0,0,8/28/99
1994,NA,0,0,Plumas NF,6/3/94,NA,NA,NA,Cascade,NA,NA,NA,NA,USFS,NA,NA,2000,NA,NA,0,0,6/4/94
2006,NAPA,0,0,Sonoma-Lake-Napa,9/22/06,NA,NA,NA,Coast,NA,NA,NA,NA,CDF,NA,387,0,GTWB,Equipment use,NA,NA,9/24/06
1997,NARROWS,0,0,Angeles NF,8/13/97,NA,NA,NA,South,NA,NA,NA,NA,USFS,NA,NA,17263,NA,NA,0,0,8/23/97
1995,NEES FIRE,0,0,Madera-Mariposa,5/8/95,NA,NA,NA,South,NA,NA,NA,NA,CDF,NA,1820,NA,G,Vehicle,0,0,5/8/95
1981,NELLIE DENT,0,0,Kern CC,7/15/81,NA,NA,NA,IV,NA,NA,NA,NA,CC,NA,0,1441,BG,Campfire,NA,NA,7/16/81
2014,NELSON,0,0,NA,9/18/14,BTU-13428,Butte,NA,NA,NA,NA,NA,NA,CDF,NA,500,NA,G,Electrical power,0,0,9/21/14
2012,NELSON (W-1),0,0,NA,8/17/12,NOD-3596,Modoc,NA,NA,NA,NA,NA,NA,NPS,BLM,NA,3661,GB,Lightning,0,0,8/21/12
2002,NICHOLAS,0,0,Madera-Mariposa-Merced,3/16/02,NA,NA,NA,Sierra,NA,NA,NA,NA,LOCAL,NA,NA,12000,A,Debris Burning,0,0,3/16/02
2015,NICKOWITZ,0,0,NA,8/1/15,SRF-1470,Del Norte,NA,NA,NA,NA,NA,NA,USFS,NA,NA,7509,T,Lightning,0,0,9/30/15
2014,NICOLLS,0,0,NA,7/11/14,SQF-2381,Kern,NA,NA,NA,NA,NA,NA,USFS,NA,NA,1680,T,Undetermined,0,0,7/19/14
1987,NIELON,0,0,NA,8/30/87,NA,Siskiyou,NA,NA,NA,Klamath,NA,NA,USFS,NA,NA,1490,NA,Lightning,0,NA,9/16/87
2006,NOBLE,0,0,Mendocino,9/24/06,NA,NA,NA,Coast,NA,NA,NA,NA,BLM,NA,0,1014,T,Undetermined,NA,NA,9/30/06
2004,NOD BBT4,0,0,Lassen-Modoc,8/13/04,NA,NA,NA,Cascade,NA,NA,NA,NA,OTHER,NA,NA,500,B,Lightning,NA,NA,8/16/04
2012,NORTH,0,0,NA,7/25/12,MEU-5115,Mendocino,NA,NA,NA,NA,NA,NA,CDF,NA,383,NA,B,Undetermined,0,0,7/30/12
2015,NORTH,5,23,NA,7/17/15,BDF-9001,San Bernardino,NA,NA,NA,NA,NA,NA,USFS,NA,NA,4250,BG,Undetermined,0,0,7/21/15
1979,NORTH,0,7,Riverside,6/26/79,NA,NA,NA,VI,NA,NA,NA,NA,CDF,NA,3200,0,B,Arson,NA,NA,6/28/79
2001,NORTH FORK,2,3,Madera,8/20/01,NA,NA,NA,Sierra,NA,NA,NA,NA,CDF,NA,475,2455,NA,Under investigation,0,0,8/20/01
2008,NORTH MOUNTAIN,0,0,NA,6/21/08,STF-1063,Tuolumne,NA,NA,NA,NA,NA,NA,USFS,NA,NA,2889,BT,Lightning,0,0,7/3/08
2012,NORTH PASS,4,26,NA,8/18/12,MNF-1446,Mendocino,NA,NA,NA,NA,NA,NA,USFS,NA,NA,41983,T,Lightning,0,0,9/16/12
2000,NORTHFORD,0,0,San Benito,8/3/00,NA,NA,NA,Sierra,NA,NA,NA,NA,CDF,NA,1773,NA,GB,Equipment use,0,0,8/7/00
2008,NOVEMBER,0,0,NA,10/8/08,MCP-2640,San Diego,NA,NA,NA,NA,NA,NA,MIL,NA,NA,1400,GB,Human,0,0,10/9/08
1984,NUNES,0,0,Santa Clara,6/1/0984,NA,NA,NA,V,NA,NA,NA,NA,CDF,NA,330,NA,WB,Lightning,NA,NA,6/1/84
1987,NUNEZ,0,0,NA,5/19/87,NA,Fresno,NA,NA,NA,NA,NA,NA,CDF,NA,1000,NA,NA,Smoking,0,NA,5/19/87
2017,NUNS (CENTRAL LNU COMPLEX),172,1355,NA,10/9/17,LNU-10049,Sonoma,NA,NA,NA,NA,NA,NA,CDF,NA,44573,NA,BGT,Electrical power,0,3,10/31/17
1982,OAK FLAT,0,0,Tulare,8/23/82,NA,NA,NA,IV,NA,NA,NA,NA,CDF,NA,310,0,G,Equipment use,NA,NA,8/24/82
1996,OAK FLAT,0,0,Tulare,10/10/96,NA,NA,NA,Sierra,NA,NA,NA,NA,USFS,NA,NA,1000,NA,NA,0,0,10/1/96
2009,OAK GLENN III,0,0,San Bernardino,8/30/09,NA,NA,NA,NA,NA,NA,NA,NA,CDF,NA,1159,NA,BG,Undetermined,0,0,9/8/09
1979,OAK SPRINGS,0,0,San Bernardino,7/9/79,NA,NA,NA,VI,NA,NA,NA,NA,CDF,NA,6066,0,WBG,Misc,NA,NA,7/10/79
2017,OAKWOOD,0,0,NA,6/10/17,MMU-11650,Madera,NA,NA,NA,NA,NA,NA,CDF,NA,1417,NA,BG,Shooting,0,0,6/13/17
2011,OASIS,0,0,NA,8/27/11,LAC-194624,Los Angeles,NA,NA,NA,NA,NA,NA,CDF,CC,375,NA,B,Lightning,0,0,8/29/11
2009,OASIS,0,0,Lake,9/7/09,NA,NA,NA,NA,NA,NA,NA,NA,CDF,NA,1500,NA,B,Open Outdoors,0,0,9/12/09
1981,OAT MOUNTAIN,0,9,Los Angeles & Ventura,10/31/81,NA,NA,NA,VI,NA,NA,NA,NA,CC,NA,0,17500,BGW,Equipment use,NA,NA,11/1/81
1988,OBELISK,0,0,Fresno-Kings,8/19/88,NA,NA,NA,IV,NA,NA,NA,NA,USFS,NA,NA,6343,NA,NA,NA,NA,NA
2001,OBSERVATION,0,0,Lassen,8/9/01,NA,NA,NA,Cascade,NA,NA,NA,NA,USFS,NA,NA,67700,NA,Lightning,NA,NA,8/15/01
1979,OIL WELL CANYON,0,0,San Benito-Monterey,10/29/79,NA,NA,NA,V,NA,NA,NA,NA,CDF,NA,584,0,BG,Misc,NA,NA,10/29/79
2016,OLD,1,9,NA,6/4/16,LAC-457,Los Angeles,NA,NA,NA,NA,NA,NA,LOCAL,NA,NA,465,BG,Undetermined,0,0,6/10/16
2012,OLD 2,0,2,NA,6/17/12,MVU-6329,San Diego,NA,NA,NA,NA,NA,NA,CDF,NA,995,NA,B,Undetermined,0,0,6/20/12
2011,OLD FIRE,0,0,NA,9/23/11,KRN-129618,Kern,NA,NA,NA,NA,NA,NA,CDF,CC,410,NA,G,Lightning,0,0,9/24/11
1992,OLD GULCH,13,170,Tuolumne-Calaveras,8/16/92,NA,NA,NA,IV,NA,NA,NA,NA,CDF,NA,17386,NA,TWP,Vehicle,0,0,8/21/92
2004,OLD HIGHWAY,0,0,Madera-Mariposa,9/12/04,NA,NA,NA,Sierra,NA,NA,NA,NA,CDF,NA,1347,NA,B,Arson,NA,NA,9/15/04
1983,OLD TOLL,0,0,Madera-Mariposa,7/12/83,NA,NA,NA,IV,NA,NA,NA,NA,CDF,NA,600,0,B,Arson,NA,NA,7/12/83
1993,OLD TOPANGA,0,0,Los Angeles County,11/2/93,NA,NA,NA,III,NA,NA,NA,NA,CC,NA,NA,18000,B,Arson,0,0,11/5/93
1989,OLIVAS,0,0,Owens Valley,3/31/89,NA,NA,NA,III,NA,NA,NA,NA,CDF,NA,813,NA,BG,"Rekindle, Debris",NA,NA,4/1/89
1979,OLIVE,0,0,Riverside,9/3/79,NA,NA,NA,VI,NA,NA,NA,NA,CDF,NA,603,0,B,Play W/Fire,NA,NA,9/3/79
2006,OLIVE,0,0,Madera-Mariposa,7/21/06,NA,NA,NA,Sierra,NA,NA,NA,NA,LOCAL,NA,0,25000,A,Misc,NA,NA,7/21/06
2009,OLIVER,0,0,Riverside,5/27/09,NA,NA,NA,NA,NA,NA,NA,NA,CDF,NA,500,NA,G,Other,0,0,5/27/09
2008,OLIVER / MRP 588,0,0,Madera-Mariposa-Merced,6/23/08,NA,NA,NA,NA,NA,NA,NA,NA,CDF,NA,2789,NA,TBG,Lightning,0,0,7/6/08
2008,OLIVER COMPLEX (MERGED WITH OLIVER),0,0,NA,6/21/08,SNF-715,Madera,Mariposa,NA,NA,NA,NA,NA,USFS,NA,NA,1000,TB,Lightning,0,0,6/26/08
2009,ONE-ELEVEN (SHU COMPLEX),0,0,Shasta,8/3/09,NA,NA,NA,NA,NA,NA,NA,NA,CDF,NA,50,NA,T,Lightning,0,0,8/17/09
2011,ONION,0,0,NA,8/19/11,KNF-0006061,Siskiyou,NA,NA,NA,NA,NA,NA,USFS,NA,NA,560,T,Lightning,0,0,10/11/11
1985,ONION,0,0,Owens Valley,7/6/85,NA,NA,NA,VI,NA,NA,NA,NA,BLM,NA,300,9500,B,Lightning,NA,NA,7/9/85
1993,OPAL MOUNTAIN,0,0,San Bernardino,8/27/93,NA,NA,NA,III,NA,NA,NA,NA,LOCAL,NA,NA,18000,GB,Lightning,0,0,8/27/93
2017,OPERA,0,0,NA,4/30/17,RRU-53193,Riverside,NA,NA,NA,NA,NA,NA,CDF,NA,1350,NA,BG,Vehicle,0,0,5/2/17
2008,OPHIR,0,41,Butte,6/10/08,NA,NA,NA,NA,NA,NA,NA,NA,CDF,NA,1600,NA,G,Unidentified,0,0,6/11/08
1988,ORANGE CO. ASSIST,0,0,Riverside,9/4/88,NA,NA,NA,III,NA,NA,NA,NA,CC,NA,NA,2384,WBG,Equipment use,NA,NA,9/6/88
1993,ORCHARD,0,0,Kern County,6/20/93,NA,NA,NA,IV,NA,NA,NA,NA,CC,NA,NA,20000,NA,Lightning,0,0,6/21/93
2006,ORCHARD,0,0,Riverside,9/16/06,NA,NA,NA,South,NA,NA,NA,NA,CDF,NA,1580,0,G,Undetermined,NA,NA,9/16/06
1984,ORCO ASSIST,0,0,Orange County,1/26/84,NA,NA,NA,VI,NA,NA,NA,NA,CC,NA,NA,1200,BG,BA,NA,NA,1/27/84
1985,ORCO ASSIST,0,0,Riverside,7/2/85,NA,NA,NA,VI,NA,NA,NA,NA,CC,NA,750,NA,B,Misc,NA,NA,7/3/85
2014,OREGON,0,1,NA,8/24/14,SHU-7763,Trinity,NA,NA,NA,NA,NA,NA,CDF,NA,461,NA,BG,Vehicle,0,0,8/30/14
2001,OREGON,0,33,Trinity,8/28/01,NA,NA,NA,Cascade,NA,NA,NA,NA,CDF,NA,1680,NA,NA,Undetermined,0,0,8/31/01
2004,OREGON,0,5,Butte,8/11/04,NA,NA,NA,Cascade,NA,NA,NA,NA,OTHER,NA,NA,2030,GWB,Equipment use,NA,NA,8/13/04
1995,ORESTIMA,0,0,Santa Clara,10/22/95,NA,NA,NA,Coast,NA,NA,NA,NA,CDF,NA,1755,NA,BG,Debris,0,0,10/26/95
1989,ORIFLAME,0,0,San Diego,6/19/89,NA,NA,NA,III,NA,NA,NA,NA,CDF,NA,340,NA,B,Debris,NA,NA,6/19/89
2017,ORLEANS COMPLEX,0,0,NA,7/25/17,SRF-741,Siskiyou,NA,NA,NA,NA,NA,NA,USFS,NA,NA,27276,BGT,Lightning,0,0,10/12/17
2001,OROSCO,0,0,Cleveland NF/MVU,8/14/01,NA,NA,NA,South,NA,NA,NA,NA,CDF/USFS,NA,20,793,B,Under investigation,0,0,8/15/01
2008,ORR INCIDENT,0,0,Mendocino,6/22/08,NA,NA,NA,NA,NA,NA,NA,NA,CDF,NA,3000,NA,T,Lightning,0,0,7/10/08
2008,ORR SERIES LIGHTNING,0,0,Mendocino,7/4/08,NA,NA,NA,NA,NA,NA,NA,NA,CDF,NA,3000,NA,T,Lightning,0,0,7/13/08
2008,ORR SPRINGS RD ORR 3,0,0,Mendocino,7/3/08,NA,NA,NA,NA,NA,NA,NA,NA,CDF,NA,3000,NA,T,Lightning,0,0,7/3/08
1993,ORTEGA,0,1,Cleveland NF,10/27/93,NA,NA,NA,III,NA,NA,NA,NA,USFS,NA,NA,21392,NA,Arson,0,0,11/1/93
1989,ORTEGA,0,0,Cleveland NF,6/27/89,NA,NA,NA,III,NA,NA,NA,NA,USFS,NA,NA,4000,B,NA,NA,NA,6/28/89
1979,ORTEGA #2,0,0,Orange,9/15/79,NA,NA,NA,VI,NA,NA,NA,NA,CDF,NA,750,0,B,Equipment use,NA,NA,9/16/79
2009,OSITO,0,0,NA,7/13/09,ANF-2787,Los Angeles,NA,NA,NA,NA,NA,NA,USFS,NA,NA,304,B,Equipment Use,0,0,7/15/09
2008,OSO LIGHTNING,0,0,Mendocino,6/21/08,NA,NA,NA,NA,NA,NA,NA,NA,CDF,NA,373,NA,B,Lightning,0,0,7/13/08
1996,OTAY #121,0,1,San Diego,4/29/96,NA,NA,NA,South,NA,NA,NA,NA,CDF,NA,1220,NA,B,Campfire,0,0,5/3/96
1993,OTAY #18,0,0,San Diego,7/29/93,NA,NA,NA,III,NA,NA,NA,NA,CDF,NA,2000,NA,GB,Escape,0,0,7/29/93
1979,OTAY #20,0,0,San Diego,9/19/79,NA,NA,NA,VI,NA,NA,NA,NA,CDF,NA,5550,0,B,Arson,NA,NA,9/22/79
1996,OTAY #269,0,0,San Diego,7/31/96,NA,NA,NA,South,NA,NA,NA,NA,CDF,NA,750,NA,B,Campfire,0,0,8/1/96
1996,OTAY #28,0,0,San Diego,4/15/96,NA,NA,NA,South,NA,NA,NA,NA,CDF,NA,1402,NA,GB,Campfire,0,0,4/15/96
1996,OTAY #322,0,0,San Diego,10/22/96,NA,NA,NA,South,NA,NA,NA,NA,CDF,NA,14720,NA,B,Campfire,0,0,10/26/96
1994,OTAY #4,0,0,San Diego,10/9/94,NA,NA,NA,South,NA,NA,NA,NA,CDF,NA,2550,NA,B,Campfire,0,0,10/10/94
1981,OTAY #4,0,0,San Diego,6/25/81,NA,NA,NA,VI,NA,NA,NA,NA,CDF,NA,400,0,B,Campfire,NA,NA,6/27/81
1980,OTAY #6,0,0,San Diego,7/19/80,NA,NA,NA,VI,NA,NA,NA,NA,CDF,NA,3210,0,B,Arson,NA,NA,7/20/80
1982,OTAY #9,0,0,San Diego,10/11/82,NA,NA,NA,VI,NA,NA,NA,NA,CDF,NA,782,0,B,Equipment use,NA,NA,10/11/82
1993,OUTSIDE ORIGIN #1,0,0,San Diego,5/9/93,NA,NA,NA,III,NA,NA,NA,NA,CDF,NA,4600,NA,B,Campfire,0,0,5/13/93
1981,OUTSIDE ORIGIN #1,0,0,San Diego,6/15/81,NA,NA,NA,VI,NA,NA,NA,NA,CITY,NA,3025,850,BG,Arson,NA,NA,6/17/81
1988,OUTSIDE ORIGIN #11,0,0,San Diego,7/31/88,NA,NA,NA,III,NA,NA,NA,NA,CITY,NA,NA,300,B,NA,NA,NA,NA
1985,OWENS,0,0,Owens Valley,8/8/85,NA,NA,NA,VI,NA,NA,NA,NA,USFS,NA,160,3580,BG,NA,NA,NA,8/10/85
2016,OWENS RIVER,0,4,NA,9/17/16,INF-1763,Mono,NA,NA,NA,NA,NA,NA,USFS,NA,NA,5443,BGT,Undetermined,0,0,10/15/16
1980,OWL,0,0,Riverside,10/28/80,NA,NA,NA,VI,NA,NA,NA,NA,CDF,NA,13293,0,G,Arson,NA,NA,10/30/80
2012,OZENA,0,0,NA,6/16/12,LPE-1439,Ventura,NA,NA,NA,NA,NA,NA,USFS,NA,NA,361,B,Unidentified,0,0,6/17/12
1982,P. G. & E. #13,0,0,San Benito-Monterey,7/27/82,NA,NA,NA,V,NA,NA,NA,NA,CDF,NA,825,0,WB,Misc,NA,NA,7/27/82
1979,P.G. & E. #10,0,0,San Benito-Monterey,7/16/79,NA,NA,NA,V,NA,NA,NA,NA,CDF,NA,2184,0,WBAP,Equipment use,NA,NA,7/17/79
1984,P.N.F. 115,0,0,Lassen-Modoc,8/21/84,NA,NA,NA,II,NA,NA,NA,NA,USFS,NA,NA,1100,NA,BA,NA,NA,NA
2016,PACHECO,0,2,NA,7/12/16,TCU-7341,Calaveras,NA,NA,NA,NA,NA,NA,CDF,NA,341,NA,BGT,Equipment use,0,0,7/18/16
2001,PACHECO,1,15,Merced,6/16/01,NA,NA,NA,Sierra,NA,NA,NA,NA,CDF,NA,1550,NA,GB,Vehicle,0,0,6/17/01
2009,PACHECO,0,0,Santa Clara,8/29/09,NA,NA,NA,NA,NA,NA,NA,NA,CDF,NA,1600,NA,G,Equipment Use,0,0,8/30/09
1984,PACHECO #2,0,0,Santa Clara,7/5/84,NA,NA,NA,V,NA,NA,NA,NA,CDF,NA,1103,NA,WBG,Lightning,NA,NA,7/6/84
1989,PACY,0,0,Angeles NF,7/30/89,NA,NA,NA,III,NA,NA,NA,NA,USFS,NA,NA,1000,B,NA,NA,NA,7/30/89
1990,PAINT,0,21,San Diego,9/10/90,NA,NA,NA,III,NA,NA,NA,NA,CDF,NA,3400,NA,WB,Equipment use,NA,NA,9/13/90
1996,PALA,0,0,San Diego,5/17/96,NA,NA,NA,South,NA,NA,NA,NA,CDF,NA,357,NA,B,Electrical power,0,0,5/17/96
1985,PALA,0,3,Riverside,9/14/85,NA,NA,NA,VI,NA,NA,NA,NA,CDF,NA,325,NA,B,Arson,NA,NA,9/14/85
2010,PALERMO,0,0,NA,7/4/10,BTU-007746,Butte,NA,NA,NA,NA,NA,NA,CALFIRE,NA,900,NA,BG,Misuse of Fire,0,0,7/5/10
2017,PALMER,1,0,NA,9/2/17,RRU-108660,Riverside,NA,NA,NA,NA,NA,NA,CDF,NA,3800,NA,BG,Playing with fire,0,0,9/9/17
1987,PALOMAR,0,0,NA,10/3/87,NA,San Diego,NA,NA,NA,NA,NA,NA,CDF,NA,16100,NA,NA,Debris,0,NA,10/3/87
1996,PANOCHE,0,0,Fresno-Kings,4/15/96,NA,NA,NA,Sierra,NA,NA,NA,NA,CDF/BLM,NA,3000,NA,G,Arson,0,0,4/16/96
1996,PANOCHE,0,0,Fresno-Kings,4/27/96,NA,NA,NA,Sierra,NA,NA,NA,NA,CDF,NA,18350,NA,G,Electrical power,0,0,4/28/96
1985,PANOCHE,0,0,Fresno-Kings,6/9/85,NA,NA,NA,IV,NA,NA,NA,NA,CDF,NA,5580,NA,G,Equipment use,NA,NA,6/10/85
1986,PANOCHE #2,0,0,San Benito-Monterey,6/2/86,NA,NA,NA,IV,NA,NA,NA,NA,CDF,NA,1650,NA,BGA,Equipment use,NA,NA,6/3/86
1980,PANORAMA,0,325,San Bernardino,11/24/80,NA,NA,NA,VI,NA,NA,NA,NA,USFS,NA,125,23475,B,Arson,NA,NA,11/30/80
2013,PANTHER,0,0,NA,5/1/13,BTU-5648,Tehama,NA,NA,NA,NA,NA,NA,CDF,NA,6896,NA,TB,Human,0,0,5/9/13
2005,PARADISE,8,6,San Bernardino,6/22/05,NA,NA,NA,South,NA,NA,NA,NA,CDF,NA,3082,NA,B,Undetermined,NA,NA,6/25/05
2003,PARADISE,10,223,San Diego,10/26/03,NA,NA,NA,South,NA,NA,NA,NA,BIA,NA,NA,56700,B,Equipment use,NA,2,11/6/03
2008,PARADISE,0,0,Humboldt-Del Norte,6/21/08,NA,NA,NA,NA,NA,NA,NA,NA,CDF,NA,1076,NA,T,Lightning,0,0,8/1/08
1988,PARDEE,0,0,Tuolumne-Calaveras,6/28/88,NA,NA,NA,IV,NA,NA,NA,NA,CDF,NA,1100,NA,BG,Misc,NA,NA,6/29/88
2017,PARK,0,0,NA,7/17/17,FKU-10248,Fresno,NA,NA,NA,NA,NA,NA,CDF,NA,1649,NA,BG,Equipment Use,0,0,7/30/17
1989,PARK,0,0,Riverside,7/5/89,NA,NA,NA,III,NA,NA,NA,NA,CDF,NA,1200,NA,B,Equip. RR,NA,NA,7/6/89
1979,PARKER #2,0,0,Tuolumne-Calaveras,9/14/79,NA,NA,NA,IV,NA,NA,NA,NA,CDF,NA,2075,0,WB,Misc,NA,NA,9/16/79
2017,PARKER 2,0,1,NA,8/3/17,MDF-862,Modoc,NA,NA,NA,NA,NA,NA,USFS,NA,NA,7697,BT,Lightning,0,0,8/14/17
2017,PARKFIELD,0,0,NA,7/8/17,BEU-3551,Monterey,NA,NA,NA,NA,NA,NA,CDF,NA,1816,NA,BG,Electrical power,0,0,7/8/17
1999,PARKHILL,0,0,San Luis Obispo,5/14/99,NA,NA,NA,South,NA,NA,NA,NA,CDF,NA,365,NA,GB,Equipment use,0,0,5/15/99
2015,PARKHILL,3,18,NA,6/20/15,SLU-6113,San Luis Obispo,NA,NA,NA,NA,NA,NA,CDF,NA,1791,NA,B,Vehicle,0,0,6/20/15
2003,PARKHILL,0,18,San Luis Obispo,7/20/03,NA,NA,NA,South,NA,NA,NA,NA,CDF,NA,1200,NA,GAB,Vehicle,NA,NA,7/22/03
1979,PARKHILL,0,0,San Luis Obispo,8/27/79,NA,NA,NA,V,NA,NA,NA,NA,CDF,NA,1985,240,BG,Equipment use,NA,NA,8/29/79
2009,PARKWAY,0,0,NA,6/22/09,KRN-18041,Kern,NA,NA,NA,NA,NA,NA,CC,NA,NA,690,G,Equipment Use,0,0,6/22/09
2000,PARROTTS,0,0,Calaveras,8/5/00,NA,NA,NA,Sierra,NA,NA,NA,NA,CDF,NA,700,NA,GB,Undetermined,0,0,8/6/00
1985,PARSONS,0,0,San Bernardino,7/3/85,NA,NA,NA,VI,NA,NA,NA,NA,CDF,NA,1170,NA,B,Debris,NA,NA,7/4/85
2017,PARTRICK (CENTRAL LNU COMPLEX - NUNS),0,0,NA,10/8/17,LNU-10051,Napa,NA,NA,NA,NA,NA,NA,CDF,NA,8283,NA,BGT,Electrical power,0,0,10/31/17
1979,PASEO,0,0,Riverside,9/15/79,NA,NA,NA,VI,NA,NA,NA,NA,CDF,NA,3700,0,B,Misc,NA,NA,9/15/79
1999,PASKENTA,0,0,Tehama-Glenn,8/23/99,NA,NA,NA,Coast,NA,NA,NA,NA,CDF,NA,1000,NA,G,Lightning,0,0,8/23/99
2012,PASKENTA,0,0,NA,7/25/12,TGU-5964,Tehama,NA,NA,NA,NA,NA,NA,CDF,NA,300,NA,GB,Vehicle,0,0,7/25/12
1984,PASQUAL,0,0,Santa Barbara County,6/8/84,NA,NA,NA,V,NA,NA,NA,NA,CC,NA,NA,400,G,BA,NA,NA,6/9/84
2011,PASS,0,0,NA,8/3/11,MEU-005340,Mendocino,NA,NA,NA,NA,NA,NA,CDF,NA,616,NA,TG,Equipment use,0,0,8/7/11
2003,PASS,4,3,Riverside,10/21/03,NA,NA,NA,South,NA,NA,NA,NA,CDF,NA,2189,208,B,Arson,NA,NA,10/23/03
